time,call_id,passenger_id,origin_floor,destination_floor,car_id
911.126,CALL000110,P00110,6,1,C3
921.078,CALL000111,P00111,4,1,C1
946.359,CALL000112,P00112,3,1,C1
948.358,CALL000113,P00113,8,1,C3
956.753,CALL000114,P00114,8,1,C1
973.652,CALL000115,P00115,6,1,C3
999.92,CALL000116,P00116,5,1,C1
1010.647,CALL000117,P00117,5,1,C3
1019.76,CALL000118,P00118,6,1,C1
1031.754,CALL000119,P00119,8,1,C2
1035.876,CALL000120,P00120,7,1,C1
1045.486,CALL000121,P00121,8,1,C1
1054.217,CALL000122,P00122,7,1,C1
1056.147,CALL000123,P00123,4,1,C3
1058.519,CALL000124,P00124,3,1,C3
1064.042,CALL000125,P00125,4,1,C2
1065.704,CALL000126,P00126,4,1,C1
1071.854,CALL000127,P00127,7,1,C1
1074.035,CALL000128,P00128,7,1,C1
1076.194,CALL000129,P00129,4,1,C3
1077.089,CALL000130,P00130,7,1,C3
1082.344,CALL000131,P00131,3,1,C1
1103.692,CALL000132,P00132,7,1,C1
1104.154,CALL000133,P00133,2,1,C1
1107.797,CALL000134,P00134,6,1,C3
1114.683,CALL000135,P00135,8,1,C3
1115.618,CALL000136,P00136,6,1,C2
1121.836,CALL000137,P00137,5,1,C2
1125.395,CALL000138,P00138,3,1,C1
1143.615,CALL000139,P00139,5,1,C2
1146.652,CALL000140,P00140,7,1,C2
1147.666,CALL000141,P00141,5,1,C1
1157.549,CALL000142,P00142,4,1,C3
1159.6,CALL000143,P00143,8,1,C3
1160.411,CALL000144,P00144,4,1,C3
1161.364,CALL000145,P00145,5,1,C3
1163.051,CALL000146,P00146,8,1,C1
1167.894,CALL000147,P00147,3,1,C1
1172.515,CALL000148,P00148,4,1,C2
1179.6,CALL000149,P00149,4,1,C2
1181.068,CALL000150,P00150,8,1,C1
1188.83,CALL000151,P00151,2,1,C2
1191.472,CALL000152,P00152,7,1,C3
1192.252,CALL000153,P00153,2,1,C2
1207.012,CALL000154,P00154,8,1,C3
1222.444,CALL000155,P00155,7,1,C3
1257.374,CALL000156,P00156,8,1,C3
1290.295,CALL000157,P00157,6,1,C3
1297.253,CALL000158,P00158,7,1,C3
1310.795,CALL000159,P00159,8,1,C1
1325.584,CALL000160,P00160,5,1,C2
1326.392,CALL000161,P00161,3,1,C1
1342.636,CALL000162,P00162,3,1,C2
1350.197,CALL000163,P00163,4,1,C1
1366.497,CALL000164,P00164,6,1,C2
1373.421,CALL000165,P00165,8,1,C1
1375.504,CALL000166,P00166,5,1,C1
1378.287,CALL000167,P00167,4,1,C1
1381.634,CALL000168,P00168,8,1,C2
1403.41,CALL000169,P00169,2,1,C3
1409.213,CALL000170,P00170,2,1,C3
1412.535,CALL000171,P00171,5,1,C1
1413.603,CALL000172,P00172,4,1,C3
1415.785,CALL000173,P00173,3,1,C3
1429.584,CALL000174,P00174,5,1,C1
1437.366,CALL000175,P00175,5,1,C1
1440.481,CALL000176,P00176,8,1,C2
1456.603,CALL000177,P00177,4,1,C1
1465.297,CALL000178,P00178,8,1,C2
1468.24,CALL000179,P00179,8,1,C2
1480.09,CALL000180,P00180,6,1,C3
1486.831,CALL000181,P00181,4,1,C2
1495.544,CALL000182,P00182,6,1,C3
1506.4,CALL000183,P00183,2,1,C1
1506.527,CALL000184,P00184,6,1,C3
1508.96,CALL000185,P00185,2,1,C1
1515.255,CALL000186,P00186,3,1,C1
1525.774,CALL000187,P00187,5,1,C2
1537.46,CALL000188,P00188,4,1,C3
1551.142,CALL000189,P00189,5,1,C2
1559.028,CALL000190,P00190,3,1,C1
1565.027,CALL000191,P00191,3,1,C3
1571.58,CALL000192,P00192,6,1,C1
1573.211,CALL000193,P00193,5,1,C3
1577.526,CALL000194,P00194,4,1,C2
1598.766,CALL000195,P00195,5,1,C3
1617.282,CALL000196,P00196,4,1,C1
1637.239,CALL000197,P00197,4,1,C1
1644.968,CALL000198,P00198,6,1,C2
1654.928,CALL000199,P00199,8,1,C1
1671.308,CALL000200,P00200,3,1,C1
1690.161,CALL000201,P00201,8,1,C1
1693.187,CALL000202,P00202,7,1,C1
1697.035,CALL000203,P00203,7,1,C1
1714.967,CALL000204,P00204,4,1,C3
1718.144,CALL000205,P00205,7,1,C3
1718.202,CALL000206,P00206,8,1,C2
1718.496,CALL000207,P00207,6,1,C2
1718.774,CALL000208,P00208,6,1,C2
1720.125,CALL000209,P00209,2,1,C2
1723.364,CALL000210,P00210,4,1,C1
1730.629,CALL000211,P00211,4,1,C3
1734.647,CALL000212,P00212,7,1,C1
1750.989,CALL000213,P00213,5,1,C1
1761.54,CALL000214,P00214,3,1,C3
1764.016,CALL000215,P00215,2,1,C2
1773.043,CALL000216,P00216,7,1,C1
1789.16,CALL000217,P00217,5,1,C1
1819.563,CALL000218,P00218,4,1,C1
1824.831,CALL000219,P00219,8,1,C2
1833.96,CALL000220,P00220,6,1,C3
1836.779,CALL000221,P00221,3,1,C1
1837.26,CALL000222,P00222,4,1,C1
1837.891,CALL000223,P00223,5,1,C3
1841.75,CALL000224,P00224,8,1,C1
1851.739,CALL000225,P00225,8,1,C2
1859.461,CALL000226,P00226,8,1,C1
1861.016,CALL000227,P00227,8,1,C1
1861.404,CALL000228,P00228,6,1,C3
1866.226,CALL000229,P00229,5,1,C1
1869.834,CALL000230,P00230,8,1,C1
1903.704,CALL000231,P00231,8,1,C2
1906.063,CALL000232,P00232,5,1,C1
1909.348,CALL000233,P00233,8,1,C2
1915.451,CALL000234,P00234,2,1,C2
1919.565,CALL000235,P00235,6,1,C3
1920.44,CALL000236,P00236,3,1,C1
1922.437,CALL000237,P00237,6,1,C2
1931.39,CALL000238,P00238,2,1,C1
1936.371,CALL000239,P00239,4,1,C3
1948.821,CALL000240,P00240,4,1,C3
1955.338,CALL000241,P00241,4,1,C2
1964.391,CALL000242,P00242,5,1,C2
1971.65,CALL000243,P00243,4,1,C2
1984.701,CALL000244,P00244,7,1,C1
1996.662,CALL000245,P00245,5,1,C1
2016.249,CALL000246,P00246,5,1,C1
2023.953,CALL000247,P00247,3,1,C2
2027.396,CALL000248,P00248,4,1,C3
2035.694,CALL000249,P00249,3,1,C2
2038.72,CALL000250,P00250,6,1,C3
2047.006,CALL000251,P00251,7,1,C3
2047.49,CALL000252,P00252,6,1,C3
2052.178,CALL000253,P00253,3,1,C2
2074.282,CALL000254,P00254,5,1,C3
2077.852,CALL000255,P00255,8,1,C1
2096.626,CALL000256,P00256,5,1,C3
2099.294,CALL000257,P00257,5,1,C3
2120.008,CALL000258,P00258,6,1,C1
2124.025,CALL000259,P00259,7,1,C3
2127.912,CALL000260,P00260,3,1,C1
2142.469,CALL000261,P00261,6,1,C1
2155.141,CALL000262,P00262,5,1,C1
2158.568,CALL000263,P00263,8,1,C1
2174.881,CALL000264,P00264,2,1,C3
2177.894,CALL000265,P00265,7,1,C1
2183.947,CALL000266,P00266,7,1,C1
2191.195,CALL000267,P00267,7,1,C1
2195.279,CALL000268,P00268,4,1,C1
2202.368,CALL000269,P00269,2,1,C1
2203.376,CALL000270,P00270,7,1,C1
2205.164,CALL000271,P00271,7,1,C1
2217.923,CALL000272,P00272,5,1,C2
2221.966,CALL000273,P00273,5,1,C3
2240.738,CALL000274,P00274,8,1,C3
2244.652,CALL000275,P00275,6,1,C1
2251.574,CALL000276,P00276,2,1,C2
2274.809,CALL000277,P00277,8,1,C3
2281.531,CALL000278,P00278,8,1,C3
2291.702,CALL000279,P00279,8,1,C1
2296.458,CALL000280,P00280,2,1,C1
2302.165,CALL000281,P00281,6,1,C2
2302.769,CALL000282,P00282,2,1,C2
2317.761,CALL000283,P00283,2,1,C3
2325.832,CALL000284,P00284,8,1,C1
2327.438,CALL000285,P00285,3,1,C3
2336.278,CALL000286,P00286,2,1,C1
2337.966,CALL000287,P00287,8,1,C1
2342.518,CALL000288,P00288,7,1,C3
2350.693,CALL000289,P00289,3,1,C3
2358.667,CALL000290,P00290,3,1,C2
2389.586,CALL000291,P00291,2,1,C1
2390.029,CALL000292,P00292,4,1,C2
2398.667,CALL000293,P00293,7,1,C3
2401.312,CALL000294,P00294,3,1,C2
2409.625,CALL000295,P00295,4,1,C2
2413.879,CALL000296,P00296,2,1,C1
2427.178,CALL000297,P00297,5,1,C1
2436.573,CALL000298,P00298,5,1,C2
2443.936,CALL000299,P00299,6,1,C1
2449.387,CALL000300,P00300,3,1,C3
2456.812,CALL000301,P00301,5,1,C2
2457.381,CALL000302,P00302,2,1,C3
2461.51,CALL000303,P00303,6,1,C2
2462.406,CALL000304,P00304,2,1,C1
2483.161,CALL000305,P00305,5,1,C1
2483.554,CALL000306,P00306,4,1,C2
2485.525,CALL000307,P00307,3,1,C3
2519.949,CALL000308,P00308,5,1,C1
2521.941,CALL000309,P00309,6,1,C2
2525.488,CALL000310,P00310,7,1,C3
2534.699,CALL000311,P00311,7,1,C1
2536.52,CALL000312,P00312,5,1,C2
2572.662,CALL000313,P00313,6,1,C1
2575.14,CALL000314,P00314,5,1,C2
2578.024,CALL000315,P00315,8,1,C1
2583.497,CALL000316,P00316,5,1,C3
2583.799,CALL000317,P00317,2,1,C2
2594.171,CALL000318,P00318,8,1,C3
2601.154,CALL000319,P00319,7,1,C2
2605.395,CALL000320,P00320,2,1,C2
2609.083,CALL000321,P00321,2,1,C1
2634.667,CALL000322,P00322,5,1,C2
2636.128,CALL000323,P00323,3,1,C1
2651.822,CALL000324,P00324,4,1,C1
2660.551,CALL000325,P00325,5,1,C1
2674.569,CALL000326,P00326,8,1,C2
2689.174,CALL000327,P00327,3,1,C1
2704.504,CALL000328,P00328,5,1,C2
2727.228,CALL000329,P00329,8,1,C2
2729.282,CALL000330,P00330,7,1,C1
2739.479,CALL000331,P00331,7,1,C3
2740.397,CALL000332,P00332,7,1,C2
2747.341,CALL000333,P00333,4,1,C1
2767.503,CALL000334,P00334,5,1,C1
2788.593,CALL000335,P00335,3,1,C1
2796.292,CALL000336,P00336,7,1,C2
2811.028,CALL000337,P00337,2,1,C3
2812.74,CALL000338,P00338,6,1,C2
2815.905,CALL000339,P00339,5,1,C1
2823.574,CALL000340,P00340,5,1,C2
2828.981,CALL000341,P00341,3,1,C1
2840.208,CALL000342,P00342,6,1,C3
2841.501,CALL000343,P00343,5,1,C3
2844.715,CALL000344,P00344,7,1,C2
2850.375,CALL000345,P00345,2,1,C1
2858.342,CALL000346,P00346,7,1,C1
2867.288,CALL000347,P00347,3,1,C1
2868.135,CALL000348,P00348,2,1,C1
2877.003,CALL000349,P00349,6,1,C2
2882.031,CALL000350,P00350,7,1,C3
2883.635,CALL000351,P00351,8,1,C3
2884.182,CALL000352,P00352,2,1,C3
2897.613,CALL000353,P00353,8,1,C2
2899.352,CALL000354,P00354,5,1,C1
2916.731,CALL000355,P00355,6,1,C1
2919.697,CALL000356,P00356,6,1,C2
2923.619,CALL000357,P00357,7,1,C3
2924.574,CALL000358,P00358,4,1,C3
2941.739,CALL000359,P00359,3,1,C2
2949.545,CALL000360,P00360,2,1,C1
2954.646,CALL000361,P00361,3,1,C1
2959.126,CALL000362,P00362,4,1,C3
2981.604,CALL000363,P00363,2,1,C1
2988.603,CALL000364,P00364,5,1,C3
2991.397,CALL000365,P00365,5,1,C3
2991.692,CALL000366,P00366,8,1,C3
3004.769,CALL000367,P00367,3,1,C2
3012.087,CALL000368,P00368,6,1,C2
3013.883,CALL000369,P00369,5,1,C3
3019.557,CALL000370,P00370,6,1,C3
3022.92,CALL000371,P00371,6,1,C1
3023.796,CALL000372,P00372,3,1,C1
3028.531,CALL000373,P00373,4,1,C2
3045.691,CALL000374,P00374,4,1,C1
3063.562,CALL000375,P00375,5,1,C1
3069.585,CALL000376,P00376,6,1,C3
3071.032,CALL000377,P00377,4,1,C2
3076.035,CALL000378,P00378,8,1,C1
3077.587,CALL000379,P00379,3,1,C3
3078.914,CALL000380,P00380,8,1,C3
3079.932,CALL000381,P00381,8,1,C2
3095.5,CALL000382,P00382,8,1,C2
3108.984,CALL000383,P00383,3,1,C2
3110.615,CALL000384,P00384,8,1,C1
3146.402,CALL000385,P00385,8,1,C1
3160.527,CALL000386,P00386,8,1,C1
3184.092,CALL000387,P00387,4,1,C1
3186.618,CALL000388,P00388,5,1,C3
3187.432,CALL000389,P00389,6,1,C1
3195.303,CALL000390,P00390,8,1,C1
3198.586,CALL000391,P00391,5,1,C3
3209.018,CALL000392,P00392,3,1,C3
3210.941,CALL000393,P00393,8,1,C3
3215.87,CALL000394,P00394,4,1,C2
3221.753,CALL000395,P00395,3,1,C1
3223.494,CALL000396,P00396,3,1,C1
3226.299,CALL000397,P00397,4,1,C1
3232.078,CALL000398,P00398,2,1,C1
3247.61,CALL000399,P00399,2,1,C2
3249.03,CALL000400,P00400,6,1,C3
3255.408,CALL000401,P00401,8,1,C3
3285.663,CALL000402,P00402,7,1,C1
3302.706,CALL000403,P00403,6,1,C1
3304.838,CALL000404,P00404,3,1,C2
3305.802,CALL000405,P00405,5,1,C3
3325.215,CALL000406,P00406,2,1,C3
3335.068,CALL000407,P00407,4,1,C1
3338.601,CALL000408,P00408,8,1,C2
3344.519,CALL000409,P00409,8,1,C1
3347.412,CALL000410,P00410,4,1,C1
3348.149,CALL000411,P00411,3,1,C1
3350.721,CALL000412,P00412,4,1,C1
3351.803,CALL000413,P00413,6,1,C1
3382.056,CALL000414,P00414,5,1,C2
3392.295,CALL000415,P00415,8,1,C2
3402.275,CALL000416,P00416,6,1,C1
3404.753,CALL000417,P00417,2,1,C2
3407.69,CALL000418,P00418,4,1,C3
3413.865,CALL000419,P00419,6,1,C2
3428.914,CALL000420,P00420,7,1,C1
3434.239,CALL000421,P00421,4,1,C2
3436.169,CALL000422,P00422,8,1,C3
3438.596,CALL000423,P00423,5,1,C1
3440.685,CALL000424,P00424,2,1,C3
3452.939,CALL000425,P00425,6,1,C3
3453.395,CALL000426,P00426,3,1,C2
3472.854,CALL000427,P00427,7,1,C1
3490.308,CALL000428,P00428,8,1,C1
3503.088,CALL000429,P00429,4,1,C2
3514.04,CALL000430,P00430,6,1,C1
3515.417,CALL000431,P00431,7,1,C1
3522.36,CALL000432,P00432,6,1,C2
3528.426,CALL000433,P00433,2,1,C3
3534.777,CALL000434,P00434,8,1,C3
3536.932,CALL000435,P00435,7,1,C2
3546.639,CALL000436,P00436,8,1,C2
3557.284,CALL000437,P00437,7,1,C1
3582.77,CALL000438,P00438,7,1,C1
3591.81,CALL000439,P00439,8,1,C1
3609.073,CALL000440,P00440,4,1,C3
3609.605,CALL000441,P00441,5,1,C2
3613.201,CALL000442,P00442,4,1,C1
3624.949,CALL000443,P00443,8,1,C1
3636.697,CALL000444,P00444,8,1,C2
3638.759,CALL000445,P00445,8,1,C3
3643.18,CALL000446,P00446,3,1,C2
3653.616,CALL000447,P00447,5,1,C3
3660.087,CALL000448,P00448,3,1,C1
3666.398,CALL000449,P00449,6,1,C2
3683.98,CALL000450,P00450,8,1,C1
3688.289,CALL000451,P00451,3,1,C3
3693.763,CALL000452,P00452,2,1,C1
3699.586,CALL000453,P00453,5,1,C2
3705.76,CALL000454,P00454,8,1,C3
3721.521,CALL000455,P00455,3,1,C2
3755.204,CALL000456,P00456,2,1,C1
3757.236,CALL000457,P00457,7,1,C2
3760.489,CALL000458,P00458,3,1,C1
3788.012,CALL000459,P00459,6,1,C2
3812.393,CALL000460,P00460,4,1,C3
3815.21,CALL000461,P00461,4,1,C2
3817.456,CALL000462,P00462,7,1,C3
3825.663,CALL000463,P00463,7,1,C3
3850.873,CALL000464,P00464,5,1,C2
3882.822,CALL000465,P00465,8,1,C1
3894.176,CALL000466,P00466,5,1,C3
3899.702,CALL000467,P00467,6,1,C1
