time,call_id,passenger_id,origin_floor,destination_floor,car_id
1090.767,CALL000136,P00136,6,1,C2
1103.964,CALL000137,P00137,6,1,C3
1113.631,CALL000138,P00138,6,1,C2
1124.744,CALL000139,P00139,6,1,C3
1140.864,CALL000140,P00140,2,1,C1
1157.72,CALL000141,P00141,8,1,C3
1172.977,CALL000142,P00142,7,1,C1
1179.215,CALL000143,P00143,2,1,C3
1179.979,CALL000144,P00144,3,1,C1
1190.059,CALL000145,P00145,8,1,C3
1202.856,CALL000146,P00146,2,1,C2
1204.857,CALL000147,P00147,3,1,C2
1211.168,CALL000148,P00148,2,1,C3
1214.06,CALL000149,P00149,8,1,C2
1221.192,CALL000150,P00150,7,1,C2
1221.881,CALL000151,P00151,4,1,C2
1221.99,CALL000152,P00152,5,1,C1
1240.089,CALL000153,P00153,5,1,C3
1240.548,CALL000154,P00154,6,1,C1
1241.089,CALL000155,P00155,2,1,C1
1254.176,CALL000156,P00156,2,1,C3
1272.614,CALL000157,P00157,8,1,C3
1273.369,CALL000158,P00158,5,1,C1
1277.899,CALL000159,P00159,2,1,C2
1285.781,CALL000160,P00160,8,1,C2
1289.661,CALL000161,P00161,2,1,C3
1303.564,CALL000162,P00162,8,1,C1
1305.581,CALL000163,P00163,3,1,C2
1306.765,CALL000164,P00164,8,1,C3
1326.515,CALL000165,P00165,2,1,C3
1332.485,CALL000166,P00166,6,1,C1
1333.704,CALL000167,P00167,7,1,C1
1381.61,CALL000168,P00168,6,1,C3
1383.19,CALL000169,P00169,4,1,C2
1388.991,CALL000170,P00170,5,1,C1
1393.721,CALL000171,P00171,8,1,C2
1409.788,CALL000172,P00172,5,1,C1
1414.997,CALL000173,P00173,4,1,C3
1420.08,CALL000174,P00174,2,1,C1
1437.321,CALL000175,P00175,6,1,C2
1448.542,CALL000176,P00176,8,1,C1
1457.093,CALL000177,P00177,8,1,C2
1459.725,CALL000178,P00178,6,1,C2
1485.595,CALL000179,P00179,8,1,C1
1493.695,CALL000180,P00180,2,1,C3
1524.135,CALL000181,P00181,2,1,C2
1547.82,CALL000182,P00182,4,1,C1
1548.302,CALL000183,P00183,6,1,C2
1556.999,CALL000184,P00184,3,1,C1
1572.09,CALL000185,P00185,2,1,C1
1583.088,CALL000186,P00186,4,1,C1
1585.7,CALL000187,P00187,2,1,C1
1585.823,CALL000188,P00188,7,1,C1
1601.982,CALL000189,P00189,8,1,C3
1605.188,CALL000190,P00190,5,1,C2
1606.977,CALL000191,P00191,7,1,C2
1616.743,CALL000192,P00192,8,1,C1
1623.459,CALL000193,P00193,4,1,C2
1638.968,CALL000194,P00194,5,1,C3
1640.414,CALL000195,P00195,3,1,C1
1649.586,CALL000196,P00196,6,1,C3
1655.514,CALL000197,P00197,2,1,C1
1671.298,CALL000198,P00198,2,1,C1
1674.766,CALL000199,P00199,3,1,C2
1682.145,CALL000200,P00200,5,1,C2
1709.055,CALL000201,P00201,8,1,C1
1730.899,CALL000202,P00202,5,1,C1
1733.541,CALL000203,P00203,7,1,C1
1734.221,CALL000204,P00204,2,1,C2
1735.701,CALL000205,P00205,8,1,C1
1739.562,CALL000206,P00206,6,1,C2
1739.685,CALL000207,P00207,4,1,C2
1741.424,CALL000208,P00208,5,1,C3
1743.45,CALL000209,P00209,5,1,C3
1751.923,CALL000210,P00210,3,1,C2
1753.902,CALL000211,P00211,6,1,C3
1761.211,CALL000212,P00212,2,1,C3
1769.285,CALL000213,P00213,2,1,C2
1777.381,CALL000214,P00214,5,1,C1
1780.916,CALL000215,P00215,8,1,C2
1782.539,CALL000216,P00216,5,1,C3
1788.457,CALL000217,P00217,4,1,C3
1788.776,CALL000218,P00218,5,1,C1
1798.438,CALL000219,P00219,5,1,C1
1808.678,CALL000220,P00220,6,1,C1
1828.402,CALL000221,P00221,4,1,C3
1829.612,CALL000222,P00222,2,1,C1
1860.468,CALL000223,P00223,6,1,C1
1860.718,CALL000224,P00224,8,1,C1
1865.077,CALL000225,P00225,5,1,C2
1882.959,CALL000226,P00226,2,1,C3
1898.502,CALL000227,P00227,2,1,C2
1901.174,CALL000228,P00228,5,1,C3
1908.272,CALL000229,P00229,2,1,C2
1939.828,CALL000230,P00230,5,1,C3
1943.288,CALL000231,P00231,2,1,C1
1943.514,CALL000232,P00232,4,1,C1
1943.656,CALL000233,P00233,2,1,C1
1948.666,CALL000234,P00234,7,1,C3
1955.428,CALL000235,P00235,6,1,C3
1968.234,CALL000236,P00236,6,1,C1
1971.096,CALL000237,P00237,4,1,C3
1979.518,CALL000238,P00238,4,1,C3
1986.157,CALL000239,P00239,3,1,C3
1990.108,CALL000240,P00240,4,1,C3
1995.997,CALL000241,P00241,3,1,C1
2004.585,CALL000242,P00242,6,1,C1
2033.776,CALL000243,P00243,6,1,C1
2043.619,CALL000244,P00244,6,1,C1
2047.639,CALL000245,P00245,5,1,C3
2056.777,CALL000246,P00246,5,1,C1
2058.369,CALL000247,P00247,5,1,C1
2069.157,CALL000248,P00248,4,1,C1
2070.667,CALL000249,P00249,7,1,C3
2076.371,CALL000250,P00250,8,1,C1
2090.054,CALL000251,P00251,4,1,C2
2094.664,CALL000252,P00252,6,1,C3
2099.576,CALL000253,P00253,3,1,C3
2101.985,CALL000254,P00254,5,1,C1
2105.485,CALL000255,P00255,7,1,C2
2109.255,CALL000256,P00256,6,1,C3
2109.269,CALL000257,P00257,8,1,C1
2114.059,CALL000258,P00258,2,1,C2
2123.318,CALL000259,P00259,6,1,C1
2126.533,CALL000260,P00260,6,1,C3
2129.988,CALL000261,P00261,2,1,C2
2132.198,CALL000262,P00262,7,1,C3
2134.51,CALL000263,P00263,6,1,C1
2159.062,CALL000264,P00264,8,1,C1
2161.81,CALL000265,P00265,2,1,C1
2166.698,CALL000266,P00266,6,1,C3
2172.516,CALL000267,P00267,6,1,C2
2175.09,CALL000268,P00268,8,1,C2
2177.152,CALL000269,P00269,2,1,C1
2178.982,CALL000270,P00270,3,1,C3
2187.058,CALL000271,P00271,3,1,C1
2188.348,CALL000272,P00272,7,1,C1
2200.089,CALL000273,P00273,5,1,C2
2203.318,CALL000274,P00274,6,1,C2
2204.015,CALL000275,P00275,2,1,C2
2207.643,CALL000276,P00276,8,1,C3
2232.583,CALL000277,P00277,8,1,C1
2234.33,CALL000278,P00278,7,1,C3
2252.891,CALL000279,P00279,6,1,C3
2255.616,CALL000280,P00280,2,1,C1
2261.918,CALL000281,P00281,4,1,C2
2264.667,CALL000282,P00282,5,1,C2
2287.53,CALL000283,P00283,8,1,C3
2292.602,CALL000284,P00284,6,1,C2
2300.465,CALL000285,P00285,7,1,C1
2313.718,CALL000286,P00286,6,1,C1
2322.73,CALL000287,P00287,2,1,C2
2325.308,CALL000288,P00288,6,1,C1
2364.152,CALL000289,P00289,8,1,C1
2374.306,CALL000290,P00290,5,1,C3
2375.646,CALL000291,P00291,4,1,C1
2399.694,CALL000292,P00292,6,1,C3
2402.943,CALL000293,P00293,5,1,C1
2412.046,CALL000294,P00294,4,1,C2
2432.705,CALL000295,P00295,2,1,C2
2437.048,CALL000296,P00296,3,1,C1
2471.163,CALL000297,P00297,4,1,C1
2478.606,CALL000298,P00298,8,1,C1
2485.263,CALL000299,P00299,8,1,C3
2491.151,CALL000300,P00300,3,1,C2
2499.194,CALL000301,P00301,7,1,C1
2502.949,CALL000302,P00302,2,1,C2
2513.889,CALL000303,P00303,8,1,C3
2530.995,CALL000304,P00304,2,1,C1
2532.262,CALL000305,P00305,3,1,C2
2537.133,CALL000306,P00306,2,1,C3
2538.146,CALL000307,P00307,4,1,C3
2542.008,CALL000308,P00308,5,1,C2
2545.861,CALL000309,P00309,2,1,C2
2549.401,CALL000310,P00310,3,1,C1
2555.737,CALL000311,P00311,5,1,C2
2570.24,CALL000312,P00312,6,1,C2
2571.319,CALL000313,P00313,2,1,C2
2577.351,CALL000314,P00314,7,1,C2
2580.876,CALL000315,P00315,6,1,C2
2581.757,CALL000316,P00316,6,1,C2
2593.143,CALL000317,P00317,7,1,C1
2594.334,CALL000318,P00318,6,1,C2
2609.253,CALL000319,P00319,5,1,C1
2611.753,CALL000320,P00320,2,1,C2
2614.601,CALL000321,P00321,8,1,C2
2615.223,CALL000322,P00322,7,1,C1
2615.586,CALL000323,P00323,3,1,C2
2619.072,CALL000324,P00324,5,1,C3
2621.353,CALL000325,P00325,8,1,C3
2621.998,CALL000326,P00326,5,1,C1
2622.575,CALL000327,P00327,5,1,C1
2623.981,CALL000328,P00328,7,1,C3
2625.162,CALL000329,P00329,5,1,C3
2626.13,CALL000330,P00330,8,1,C3
2630.379,CALL000331,P00331,3,1,C1
2634.429,CALL000332,P00332,4,1,C1
2652.812,CALL000333,P00333,3,1,C2
2655.559,CALL000334,P00334,6,1,C3
2714.873,CALL000335,P00335,4,1,C1
2732.72,CALL000336,P00336,2,1,C2
2741.722,CALL000337,P00337,7,1,C2
2742.595,CALL000338,P00338,2,1,C1
2748.34,CALL000339,P00339,3,1,C1
2751.271,CALL000340,P00340,3,1,C1
2756.425,CALL000341,P00341,2,1,C3
2760.823,CALL000342,P00342,3,1,C1
2763.012,CALL000343,P00343,6,1,C1
2789.943,CALL000344,P00344,3,1,C2
2804.221,CALL000345,P00345,8,1,C1
2804.984,CALL000346,P00346,6,1,C1
2816.661,CALL000347,P00347,7,1,C2
2817.656,CALL000348,P00348,7,1,C2
2821.715,CALL000349,P00349,8,1,C3
2834.328,CALL000350,P00350,8,1,C2
2835.024,CALL000351,P00351,7,1,C1
2847.249,CALL000352,P00352,5,1,C1
2850.722,CALL000353,P00353,5,1,C1
2861.553,CALL000354,P00354,8,1,C2
2863.867,CALL000355,P00355,4,1,C3
2865.564,CALL000356,P00356,5,1,C3
2871.925,CALL000357,P00357,3,1,C2
2872.059,CALL000358,P00358,3,1,C1
2903.517,CALL000359,P00359,8,1,C2
2904.173,CALL000360,P00360,5,1,C2
2914.84,CALL000361,P00361,7,1,C2
2918.592,CALL000362,P00362,4,1,C1
2941.274,CALL000363,P00363,2,1,C2
2941.308,CALL000364,P00364,5,1,C2
2955.658,CALL000365,P00365,7,1,C3
2957.498,CALL000366,P00366,7,1,C1
2962.109,CALL000367,P00367,5,1,C2
2963.896,CALL000368,P00368,5,1,C2
2965.595,CALL000369,P00369,5,1,C2
2975.894,CALL000370,P00370,8,1,C1
2978.522,CALL000371,P00371,8,1,C1
2978.558,CALL000372,P00372,7,1,C3
2986.668,CALL000373,P00373,4,1,C2
2989.954,CALL000374,P00374,5,1,C1
2997.906,CALL000375,P00375,4,1,C3
2998.211,CALL000376,P00376,8,1,C1
3002.766,CALL000377,P00377,8,1,C1
3007.795,CALL000378,P00378,6,1,C2
3036.206,CALL000379,P00379,2,1,C3
3046.283,CALL000380,P00380,2,1,C3
3046.523,CALL000381,P00381,7,1,C1
3051.753,CALL000382,P00382,7,1,C1
3077.627,CALL000383,P00383,8,1,C3
3081.533,CALL000384,P00384,4,1,C3
3081.695,CALL000385,P00385,3,1,C2
3092.152,CALL000386,P00386,3,1,C2
3107.96,CALL000387,P00387,4,1,C2
3111.632,CALL000388,P00388,3,1,C2
3113.299,CALL000389,P00389,2,1,C1
3130.138,CALL000390,P00390,7,1,C2
3137.343,CALL000391,P00391,3,1,C1
3139.306,CALL000392,P00392,8,1,C1
3169.829,CALL000393,P00393,4,1,C2
3196.05,CALL000394,P00394,8,1,C2
3198.426,CALL000395,P00395,6,1,C1
3201.059,CALL000396,P00396,4,1,C1
3206.618,CALL000397,P00397,8,1,C3
3208.493,CALL000398,P00398,2,1,C2
3222.124,CALL000399,P00399,4,1,C3
3224.296,CALL000400,P00400,2,1,C3
3231.407,CALL000401,P00401,4,1,C1
3233.005,CALL000402,P00402,6,1,C1
3235.351,CALL000403,P00403,6,1,C2
3236.537,CALL000404,P00404,4,1,C2
3250.338,CALL000405,P00405,7,1,C1
3261.626,CALL000406,P00406,6,1,C1
3262.401,CALL000407,P00407,3,1,C1
3270.8,CALL000408,P00408,7,1,C2
3287.261,CALL000409,P00409,7,1,C1
3288.726,CALL000410,P00410,5,1,C3
3289.857,CALL000411,P00411,7,1,C1
3291.107,CALL000412,P00412,6,1,C1
3291.424,CALL000413,P00413,7,1,C3
3294.841,CALL000414,P00414,8,1,C2
3303.071,CALL000415,P00415,6,1,C2
3320.983,CALL000416,P00416,4,1,C2
3329.477,CALL000417,P00417,2,1,C3
3338.662,CALL000418,P00418,8,1,C3
3338.86,CALL000419,P00419,8,1,C3
3345.25,CALL000420,P00420,3,1,C2
3372.5,CALL000421,P00421,3,1,C1
3376.895,CALL000422,P00422,5,1,C3
3377.14,CALL000423,P00423,2,1,C1
3379.917,CALL000424,P00424,8,1,C2
3389.28,CALL000425,P00425,3,1,C2
3391.763,CALL000426,P00426,6,1,C1
3394.904,CALL000427,P00427,6,1,C3
3407.216,CALL000428,P00428,5,1,C3
3439.964,CALL000429,P00429,2,1,C1
3449.824,CALL000430,P00430,2,1,C1
3451.023,CALL000431,P00431,7,1,C1
3459.573,CALL000432,P00432,4,1,C2
3485.985,CALL000433,P00433,7,1,C1
3487.559,CALL000434,P00434,5,1,C1
3491.813,CALL000435,P00435,7,1,C1
3500.291,CALL000436,P00436,7,1,C3
3500.757,CALL000437,P00437,5,1,C3
3502.849,CALL000438,P00438,3,1,C2
3504.907,CALL000439,P00439,2,1,C2
3505.076,CALL000440,P00440,2,1,C2
3508.237,CALL000441,P00441,5,1,C2
3513.549,CALL000442,P00442,4,1,C3
3518.548,CALL000443,P00443,6,1,C3
3523.306,CALL000444,P00444,6,1,C1
3533.615,CALL000445,P00445,7,1,C1
3536.013,CALL000446,P00446,2,1,C2
3550.126,CALL000447,P00447,5,1,C1
3555.708,CALL000448,P00448,4,1,C1
3556.874,CALL000449,P00449,5,1,C2
3561.708,CALL000450,P00450,7,1,C2
3562.208,CALL000451,P00451,8,1,C3
3573.652,CALL000452,P00452,2,1,C3
3576.943,CALL000453,P00453,8,1,C2
3581.731,CALL000454,P00454,7,1,C2
3583.896,CALL000455,P00455,4,1,C1
3596.69,CALL000456,P00456,2,1,C1
3626.429,CALL000457,P00457,2,1,C3
3635.979,CALL000458,P00458,3,1,C2
3636.026,CALL000459,P00459,3,1,C3
3640.635,CALL000460,P00460,6,1,C3
3640.903,CALL000461,P00461,7,1,C2
3645.299,CALL000462,P00462,5,1,C1
3648.196,CALL000463,P00463,3,1,C2
3666.878,CALL000464,P00464,6,1,C3
3670.173,CALL000465,P00465,6,1,C3
3684.302,CALL000466,P00466,2,1,C3
3684.787,CALL000467,P00467,7,1,C3
3685.96,CALL000468,P00468,2,1,C1
3686.668,CALL000469,P00469,3,1,C1
3698.993,CALL000470,P00470,7,1,C1
3714.497,CALL000471,P00471,8,1,C1
3715.222,CALL000472,P00472,8,1,C1
3738.382,CALL000473,P00473,6,1,C1
3748.902,CALL000474,P00474,5,1,C2
3767.88,CALL000475,P00475,6,1,C1
3787.369,CALL000476,P00476,2,1,C2
3794.049,CALL000477,P00477,6,1,C2
3799.49,CALL000478,P00478,5,1,C1
3812.804,CALL000479,P00479,8,1,C2
3812.85,CALL000480,P00480,2,1,C1
3813.077,CALL000481,P00481,5,1,C1
3813.247,CALL000482,P00482,7,1,C1
3814.938,CALL000483,P00483,4,1,C3
3817.603,CALL000484,P00484,4,1,C3
3819.394,CALL000485,P00485,5,1,C3
3821.995,CALL000486,P00486,4,1,C2
3825.206,CALL000487,P00487,4,1,C3
3828.605,CALL000488,P00488,8,1,C3
3831.348,CALL000489,P00489,6,1,C3
3836.295,CALL000490,P00490,5,1,C3
3836.597,CALL000491,P00491,5,1,C3
3841.631,CALL000492,P00492,8,1,C3
3849.137,CALL000493,P00493,7,1,C1
3850.688,CALL000494,P00494,6,1,C3
3856.445,CALL000495,P00495,4,1,C2
3859.397,CALL000496,P00496,3,1,C1
3869.88,CALL000497,P00497,8,1,C2
3880.319,CALL000498,P00498,2,1,C1
3881.503,CALL000499,P00499,7,1,C3
3886.689,CALL000500,P00500,7,1,C1
3891.283,CALL000501,P00501,4,1,C1
