time,call_id,passenger_id,origin_floor,destination_floor,car_id
2287.669,CALL000291,P00291,3,1,C1
2288.267,CALL000292,P00292,8,1,C3
2297.871,CALL000293,P00293,8,1,C1
2298.232,CALL000294,P00294,5,1,C2
2301.874,CALL000295,P00295,7,1,C2
2326.315,CALL000296,P00296,6,1,C2
2329.081,CALL000297,P00297,4,1,C1
2335.007,CALL000298,P00298,2,1,C2
2336.396,CALL000299,P00299,8,1,C3
2342.465,CALL000300,P00300,6,1,C2
2352.818,CALL000301,P00301,8,1,C2
2365.87,CALL000302,P00302,4,1,C1
2394.325,CALL000303,P00303,8,1,C2
2428.041,CALL000304,P00304,3,1,C1
2445.457,CALL000305,P00305,2,1,C1
2463.526,CALL000306,P00306,3,1,C1
2474.289,CALL000307,P00307,6,1,C1
2483.765,CALL000308,P00308,6,1,C2
2492.639,CALL000309,P00309,5,1,C1
2498.806,CALL000310,P00310,3,1,C3
2511.8,CALL000311,P00311,6,1,C2
2512.865,CALL000312,P00312,3,1,C3
2513.462,CALL000313,P00313,6,1,C2
2522.361,CALL000314,P00314,5,1,C2
2528.342,CALL000315,P00315,7,1,C3
2563.015,CALL000316,P00316,4,1,C3
2569.456,CALL000317,P00317,6,1,C3
2570.826,CALL000318,P00318,4,1,C1
2582.141,CALL000319,P00319,2,1,C2
2582.571,CALL000320,P00320,8,1,C2
2590.946,CALL000321,P00321,6,1,C2
2592.465,CALL000322,P00322,2,1,C1
2602.168,CALL000323,P00323,6,1,C1
2602.699,CALL000324,P00324,8,1,C1
2602.996,CALL000325,P00325,3,1,C3
2616.443,CALL000326,P00326,4,1,C3
2620.864,CALL000327,P00327,2,1,C3
2634.685,CALL000328,P00328,3,1,C3
2656.169,CALL000329,P00329,7,1,C2
2664.394,CALL000330,P00330,3,1,C1
2676.849,CALL000331,P00331,3,1,C1
2682.087,CALL000332,P00332,4,1,C2
2701.129,CALL000333,P00333,7,1,C1
2701.674,CALL000334,P00334,6,1,C3
2704.874,CALL000335,P00335,5,1,C1
2706.235,CALL000336,P00336,2,1,C3
2707.936,CALL000337,P00337,2,1,C3
2720.203,CALL000338,P00338,6,1,C2
2726.662,CALL000339,P00339,7,1,C1
2737.855,CALL000340,P00340,8,1,C2
2747.674,CALL000341,P00341,7,1,C1
2760.11,CALL000342,P00342,8,1,C3
2761.021,CALL000343,P00343,8,1,C3
2761.744,CALL000344,P00344,2,1,C2
2768.283,CALL000345,P00345,4,1,C2
2775.723,CALL000346,P00346,7,1,C2
2777.792,CALL000347,P00347,6,1,C1
2778.249,CALL000348,P00348,5,1,C1
2789.181,CALL000349,P00349,8,1,C3
2796.739,CALL000350,P00350,5,1,C3
2799.947,CALL000351,P00351,8,1,C1
2800.396,CALL000352,P00352,8,1,C1
2802.17,CALL000353,P00353,4,1,C1
2803.393,CALL000354,P00354,4,1,C1
2819.489,CALL000355,P00355,2,1,C2
2829.776,CALL000356,P00356,2,1,C2
2832.713,CALL000357,P00357,4,1,C1
2835.414,CALL000358,P00358,7,1,C3
2858.851,CALL000359,P00359,5,1,C1
2860.75,CALL000360,P00360,8,1,C3
2883.118,CALL000361,P00361,3,1,C1
2894.167,CALL000362,P00362,8,1,C3
2915.098,CALL000363,P00363,4,1,C1
2917.362,CALL000364,P00364,5,1,C3
2940.843,CALL000365,P00365,6,1,C2
2946.046,CALL000366,P00366,3,1,C3
2946.978,CALL000367,P00367,4,1,C3
2951.803,CALL000368,P00368,5,1,C1
2973.997,CALL000369,P00369,8,1,C3
2979.517,CALL000370,P00370,3,1,C1
3015.891,CALL000371,P00371,6,1,C3
3016.797,CALL000372,P00372,3,1,C2
3020.93,CALL000373,P00373,6,1,C3
3027.348,CALL000374,P00374,7,1,C2
3035.795,CALL000375,P00375,8,1,C1
3045.353,CALL000376,P00376,8,1,C3
3045.372,CALL000377,P00377,8,1,C3
3052.54,CALL000378,P00378,6,1,C2
3061.269,CALL000379,P00379,8,1,C1
3068.28,CALL000380,P00380,5,1,C2
3070.983,CALL000381,P00381,4,1,C2
3083.492,CALL000382,P00382,2,1,C1
3084.58,CALL000383,P00383,4,1,C1
3094.853,CALL000384,P00384,5,1,C3
3129.187,CALL000385,P00385,3,1,C3
3133.957,CALL000386,P00386,5,1,C2
3142.939,CALL000387,P00387,5,1,C3
3148.751,CALL000388,P00388,3,1,C3
3149.776,CALL000389,P00389,7,1,C1
3158.281,CALL000390,P00390,2,1,C2
3162.666,CALL000391,P00391,4,1,C2
3169.28,CALL000392,P00392,5,1,C1
3172.173,CALL000393,P00393,7,1,C1
3180.415,CALL000394,P00394,3,1,C2
3182.576,CALL000395,P00395,3,1,C2
3202.734,CALL000396,P00396,4,1,C2
3212.252,CALL000397,P00397,7,1,C2
3220.295,CALL000398,P00398,4,1,C1
3232.611,CALL000399,P00399,7,1,C1
3246.379,CALL000400,P00400,2,1,C1
3249.751,CALL000401,P00401,4,1,C2
3277.488,CALL000402,P00402,2,1,C2
3279.511,CALL000403,P00403,7,1,C2
3292.202,CALL000404,P00404,3,1,C1
3300.61,CALL000405,P00405,7,1,C1
3309.226,CALL000406,P00406,8,1,C1
3309.573,CALL000407,P00407,3,1,C3
3310.004,CALL000408,P00408,5,1,C2
3315.404,CALL000409,P00409,8,1,C3
3316.417,CALL000410,P00410,3,1,C2
3321.948,CALL000411,P00411,3,1,C3
3325.291,CALL000412,P00412,2,1,C2
3333.671,CALL000413,P00413,3,1,C2
3334.457,CALL000414,P00414,5,1,C1
3346.679,CALL000415,P00415,8,1,C3
3373.678,CALL000416,P00416,3,1,C2
3376.861,CALL000417,P00417,4,1,C1
3388.21,CALL000418,P00418,6,1,C1
3393.62,CALL000419,P00419,4,1,C1
3418.4,CALL000420,P00420,6,1,C2
3426.914,CALL000421,P00421,4,1,C2
3428.685,CALL000422,P00422,5,1,C1
3429.348,CALL000423,P00423,4,1,C3
3430.12,CALL000424,P00424,8,1,C1
3434.03,CALL000425,P00425,8,1,C2
3458.972,CALL000426,P00426,7,1,C1
3459.636,CALL000427,P00427,5,1,C1
3464.128,CALL000428,P00428,3,1,C3
3469.842,CALL000429,P00429,4,1,C3
3472.157,CALL000430,P00430,5,1,C3
3489.784,CALL000431,P00431,2,1,C2
3492.014,CALL000432,P00432,2,1,C2
3498.757,CALL000433,P00433,5,1,C3
3502.067,CALL000434,P00434,7,1,C1
3506.032,CALL000435,P00435,7,1,C1
3510.116,CALL000436,P00436,7,1,C1
3516.999,CALL000437,P00437,6,1,C3
3523.916,CALL000438,P00438,4,1,C3
3527.557,CALL000439,P00439,3,1,C2
3553.345,CALL000440,P00440,2,1,C1
3570.189,CALL000441,P00441,3,1,C2
3571.334,CALL000442,P00442,2,1,C1
3583.204,CALL000443,P00443,4,1,C2
3596.548,CALL000444,P00444,6,1,C1
3599.888,CALL000445,P00445,6,1,C2
3608.21,CALL000446,P00446,6,1,C2
3616.527,CALL000447,P00447,7,1,C2
3624.625,CALL000448,P00448,3,1,C3
3634.371,CALL000449,P00449,5,1,C3
3637.468,CALL000450,P00450,6,1,C3
3643.465,CALL000451,P00451,6,1,C1
3650.82,CALL000452,P00452,4,1,C1
3665.452,CALL000453,P00453,5,1,C3
3669.451,CALL000454,P00454,6,1,C2
3669.687,CALL000455,P00455,5,1,C3
3671.564,CALL000456,P00456,2,1,C1
3680.618,CALL000457,P00457,6,1,C3
3686.476,CALL000458,P00458,7,1,C2
3697.763,CALL000459,P00459,7,1,C2
3699.933,CALL000460,P00460,2,1,C2
3700.63,CALL000461,P00461,4,1,C2
3706.855,CALL000462,P00462,7,1,C3
3723.379,CALL000463,P00463,2,1,C1
3737.168,CALL000464,P00464,8,1,C1
3739.934,CALL000465,P00465,6,1,C1
3741.908,CALL000466,P00466,5,1,C3
3752.27,CALL000467,P00467,8,1,C3
3757.149,CALL000468,P00468,6,1,C3
3779.462,CALL000469,P00469,3,1,C2
3793.867,CALL000470,P00470,5,1,C2
3795.273,CALL000471,P00471,6,1,C1
3798.394,CALL000472,P00472,6,1,C3
3818.654,CALL000473,P00473,5,1,C2
3822.054,CALL000474,P00474,5,1,C2
3828.178,CALL000475,P00475,3,1,C1
3833.794,CALL000476,P00476,5,1,C1
3834.382,CALL000477,P00477,3,1,C3
3840.506,CALL000478,P00478,8,1,C2
3850.436,CALL000479,P00479,7,1,C3
3850.895,CALL000480,P00480,3,1,C1
3855.707,CALL000481,P00481,8,1,C2
3864.147,CALL000482,P00482,5,1,C3
3872.319,CALL000483,P00483,3,1,C1
3895.431,CALL000484,P00484,7,1,C1
3896.57,CALL000485,P00485,7,1,C2
