time,call_id,passenger_id,origin_floor,destination_floor,car_id
636.641,CALL000084,P00084,7,1,C1
637.445,CALL000085,P00085,4,1,C3
642.931,CALL000086,P00086,7,1,C3
653.467,CALL000087,P00087,7,1,C1
654.32,CALL000088,P00088,3,1,C3
660.534,CALL000089,P00089,3,1,C1
668.89,CALL000090,P00090,2,1,C1
671.881,CALL000091,P00091,2,1,C1
681.056,CALL000092,P00092,5,1,C3
681.218,CALL000093,P00093,3,1,C3
695.718,CALL000094,P00094,2,1,C2
705.641,CALL000095,P00095,4,1,C3
706.194,CALL000096,P00096,2,1,C1
706.992,CALL000097,P00097,3,1,C2
710.646,CALL000098,P00098,3,1,C1
716.544,CALL000099,P00099,2,1,C2
727.889,CALL000100,P00100,7,1,C2
728.235,CALL000101,P00101,4,1,C1
734.659,CALL000102,P00102,2,1,C1
748.588,CALL000103,P00103,8,1,C2
755.371,CALL000104,P00104,8,1,C2
756.456,CALL000105,P00105,4,1,C1
761.568,CALL000106,P00106,3,1,C3
778.941,CALL000107,P00107,3,1,C1
780.589,CALL000108,P00108,5,1,C2
782.58,CALL000109,P00109,4,1,C1
809.436,CALL000110,P00110,3,1,C1
818.552,CALL000111,P00111,8,1,C1
846.782,CALL000112,P00112,2,1,C2
847.433,CALL000113,P00113,2,1,C3
847.842,CALL000114,P00114,8,1,C1
851.702,CALL000115,P00115,6,1,C1
853.391,CALL000116,P00116,6,1,C1
859.147,CALL000117,P00117,2,1,C2
864.503,CALL000118,P00118,3,1,C2
872.215,CALL000119,P00119,5,1,C2
874.867,CALL000120,P00120,2,1,C3
879.49,CALL000121,P00121,7,1,C2
888.324,CALL000122,P00122,4,1,C2
894.352,CALL000123,P00123,5,1,C1
918.056,CALL000124,P00124,3,1,C1
929.904,CALL000125,P00125,6,1,C1
931.238,CALL000126,P00126,5,1,C1
937.601,CALL000127,P00127,2,1,C2
948.526,CALL000128,P00128,6,1,C1
961.434,CALL000129,P00129,3,1,C2
962.635,CALL000130,P00130,3,1,C3
963.926,CALL000131,P00131,7,1,C1
967.022,CALL000132,P00132,2,1,C2
977.916,CALL000133,P00133,4,1,C3
978.013,CALL000134,P00134,2,1,C2
981.693,CALL000135,P00135,8,1,C3
988.057,CALL000136,P00136,2,1,C2
1022.474,CALL000137,P00137,5,1,C3
1024.6,CALL000138,P00138,2,1,C1
1054.238,CALL000139,P00139,6,1,C3
1054.394,CALL000140,P00140,3,1,C1
1062.898,CALL000141,P00141,6,1,C1
1070.067,CALL000142,P00142,3,1,C1
1074.503,CALL000143,P00143,8,1,C3
1085.512,CALL000144,P00144,6,1,C3
1088.315,CALL000145,P00145,5,1,C3
1102.887,CALL000146,P00146,8,1,C1
1109.5,CALL000147,P00147,8,1,C3
1113.385,CALL000148,P00148,3,1,C1
1114.173,CALL000149,P00149,2,1,C2
1115.589,CALL000150,P00150,4,1,C2
1129.918,CALL000151,P00151,3,1,C2
1131.571,CALL000152,P00152,5,1,C1
1137.789,CALL000153,P00153,7,1,C1
1139.914,CALL000154,P00154,8,1,C2
1142.128,CALL000155,P00155,2,1,C2
1145.894,CALL000156,P00156,8,1,C3
1150.242,CALL000157,P00157,4,1,C3
1150.579,CALL000158,P00158,5,1,C3
1157.74,CALL000159,P00159,3,1,C2
1169.061,CALL000160,P00160,5,1,C1
1180.409,CALL000161,P00161,6,1,C2
1183.48,CALL000162,P00162,2,1,C1
1185.639,CALL000163,P00163,6,1,C2
1204.599,CALL000164,P00164,8,1,C2
1207.669,CALL000165,P00165,5,1,C2
1215.145,CALL000166,P00166,3,1,C3
1222.069,CALL000167,P00167,8,1,C2
1224.408,CALL000168,P00168,3,1,C1
1241.696,CALL000169,P00169,2,1,C1
1244.663,CALL000170,P00170,3,1,C1
1253.251,CALL000171,P00171,3,1,C3
1253.646,CALL000172,P00172,4,1,C1
1267.344,CALL000173,P00173,8,1,C1
1270.252,CALL000174,P00174,8,1,C1
1270.731,CALL000175,P00175,5,1,C2
1276.043,CALL000176,P00176,4,1,C2
1278.508,CALL000177,P00177,4,1,C3
1280.719,CALL000178,P00178,4,1,C1
1284.428,CALL000179,P00179,2,1,C3
1286.156,CALL000180,P00180,2,1,C3
1293.605,CALL000181,P00181,5,1,C2
1294.35,CALL000182,P00182,7,1,C2
1294.984,CALL000183,P00183,6,1,C2
1297.659,CALL000184,P00184,4,1,C2
1301.699,CALL000185,P00185,4,1,C3
1304.405,CALL000186,P00186,7,1,C1
1311.608,CALL000187,P00187,4,1,C3
1319.349,CALL000188,P00188,8,1,C1
1338.234,CALL000189,P00189,4,1,C2
1339.963,CALL000190,P00190,7,1,C2
1353.092,CALL000191,P00191,2,1,C3
1356.133,CALL000192,P00192,4,1,C2
1357.533,CALL000193,P00193,4,1,C2
1357.959,CALL000194,P00194,7,1,C2
1369.639,CALL000195,P00195,4,1,C1
1377.111,CALL000196,P00196,8,1,C1
1384.396,CALL000197,P00197,3,1,C1
1389.418,CALL000198,P00198,7,1,C2
1389.419,CALL000199,P00199,2,1,C3
1394.421,CALL000200,P00200,2,1,C3
1399.113,CALL000201,P00201,3,1,C3
1417.224,CALL000202,P00202,4,1,C1
1441.63,CALL000203,P00203,8,1,C2
1444.332,CALL000204,P00204,4,1,C1
1446.243,CALL000205,P00205,2,1,C3
1452.364,CALL000206,P00206,7,1,C3
1454.839,CALL000207,P00207,7,1,C3
1455.035,CALL000208,P00208,2,1,C1
1474.359,CALL000209,P00209,4,1,C1
1482.144,CALL000210,P00210,6,1,C3
1482.256,CALL000211,P00211,2,1,C1
1495.55,CALL000212,P00212,5,1,C2
1496.137,CALL000213,P00213,7,1,C3
1504.227,CALL000214,P00214,2,1,C1
1504.979,CALL000215,P00215,4,1,C2
1506.017,CALL000216,P00216,4,1,C2
1511.537,CALL000217,P00217,8,1,C3
1515.224,CALL000218,P00218,4,1,C1
1531.256,CALL000219,P00219,2,1,C2
1531.873,CALL000220,P00220,6,1,C1
1533.686,CALL000221,P00221,5,1,C3
1539.278,CALL000222,P00222,4,1,C2
1540.198,CALL000223,P00223,5,1,C2
1542.653,CALL000224,P00224,4,1,C1
1548.735,CALL000225,P00225,8,1,C2
1560.679,CALL000226,P00226,7,1,C2
1591.946,CALL000227,P00227,5,1,C2
1598.649,CALL000228,P00228,3,1,C1
1598.785,CALL000229,P00229,5,1,C1
1605.551,CALL000230,P00230,4,1,C2
1607.377,CALL000231,P00231,5,1,C1
1624.607,CALL000232,P00232,3,1,C2
1624.867,CALL000233,P00233,8,1,C1
1627.578,CALL000234,P00234,2,1,C3
1635.038,CALL000235,P00235,5,1,C3
1635.462,CALL000236,P00236,3,1,C1
1643.967,CALL000237,P00237,4,1,C2
1649.445,CALL000238,P00238,7,1,C3
1657.046,CALL000239,P00239,8,1,C1
1658.764,CALL000240,P00240,8,1,C1
1660.035,CALL000241,P00241,5,1,C3
1661.576,CALL000242,P00242,4,1,C3
1664.128,CALL000243,P00243,6,1,C2
1667.544,CALL000244,P00244,2,1,C2
1668.597,CALL000245,P00245,6,1,C1
1673.805,CALL000246,P00246,5,1,C3
1676.935,CALL000247,P00247,5,1,C2
1688.702,CALL000248,P00248,8,1,C3
1693.393,CALL000249,P00249,2,1,C2
1702.555,CALL000250,P00250,2,1,C3
1707.752,CALL000251,P00251,6,1,C1
1712.013,CALL000252,P00252,2,1,C2
1745.407,CALL000253,P00253,6,1,C1
1751.048,CALL000254,P00254,2,1,C2
1766.971,CALL000255,P00255,2,1,C1
1769.579,CALL000256,P00256,2,1,C2
1772.614,CALL000257,P00257,8,1,C2
1772.756,CALL000258,P00258,3,1,C3
1774.836,CALL000259,P00259,7,1,C3
1789.811,CALL000260,P00260,3,1,C3
1801.538,CALL000261,P00261,7,1,C3
1833.892,CALL000262,P00262,6,1,C3
1843.519,CALL000263,P00263,8,1,C1
1845.64,CALL000264,P00264,4,1,C1
1845.844,CALL000265,P00265,8,1,C2
1866.198,CALL000266,P00266,3,1,C3
1870.923,CALL000267,P00267,8,1,C1
1884.402,CALL000268,P00268,5,1,C1
1901.601,CALL000269,P00269,7,1,C1
1917.906,CALL000270,P00270,8,1,C1
1924.179,CALL000271,P00271,2,1,C2
1939.458,CALL000272,P00272,5,1,C1
1939.949,CALL000273,P00273,2,1,C2
1965.198,CALL000274,P00274,8,1,C1
1965.854,CALL000275,P00275,2,1,C2
1974.438,CALL000276,P00276,3,1,C2
1976.96,CALL000277,P00277,6,1,C1
2006.11,CALL000278,P00278,4,1,C1
2011.365,CALL000279,P00279,7,1,C2
2012.615,CALL000280,P00280,8,1,C2
2013.96,CALL000281,P00281,6,1,C3
2017.462,CALL000282,P00282,3,1,C1
2018.897,CALL000283,P00283,4,1,C3
2019.259,CALL000284,P00284,8,1,C1
2039.171,CALL000285,P00285,2,1,C3
2070.003,CALL000286,P00286,8,1,C1
2074.148,CALL000287,P00287,6,1,C1
2090.6,CALL000288,P00288,6,1,C2
2090.861,CALL000289,P00289,8,1,C1
2107.115,CALL000290,P00290,2,1,C3
2137.871,CALL000291,P00291,6,1,C1
2140.097,CALL000292,P00292,5,1,C1
2147.494,CALL000293,P00293,2,1,C2
2173.812,CALL000294,P00294,6,1,C1
2175.187,CALL000295,P00295,7,1,C2
2181.061,CALL000296,P00296,5,1,C1
2198.56,CALL000297,P00297,2,1,C3
2214.585,CALL000298,P00298,4,1,C1
2215.235,CALL000299,P00299,5,1,C2
2218.025,CALL000300,P00300,7,1,C1
2222.458,CALL000301,P00301,5,1,C3
2232.341,CALL000302,P00302,4,1,C1
2239.811,CALL000303,P00303,5,1,C2
2242.995,CALL000304,P00304,4,1,C3
2269.07,CALL000305,P00305,5,1,C2
2270.914,CALL000306,P00306,8,1,C3
2295.891,CALL000307,P00307,3,1,C1
2298.349,CALL000308,P00308,8,1,C3
2302.836,CALL000309,P00309,3,1,C1
2304.339,CALL000310,P00310,8,1,C3
2313.026,CALL000311,P00311,3,1,C1
2313.119,CALL000312,P00312,5,1,C1
2321.969,CALL000313,P00313,3,1,C2
2331.036,CALL000314,P00314,2,1,C1
2343.362,CALL000315,P00315,3,1,C1
2353.038,CALL000316,P00316,3,1,C2
2364.702,CALL000317,P00317,8,1,C2
2367.881,CALL000318,P00318,6,1,C1
2368.318,CALL000319,P00319,8,1,C2
2393.063,CALL000320,P00320,5,1,C1
2400.719,CALL000321,P00321,7,1,C2
2409.862,CALL000322,P00322,3,1,C1
2412.949,CALL000323,P00323,5,1,C3
2416.419,CALL000324,P00324,4,1,C3
2416.655,CALL000325,P00325,4,1,C3
2424.594,CALL000326,P00326,7,1,C3
2434.98,CALL000327,P00327,3,1,C1
2447.641,CALL000328,P00328,8,1,C2
2449.063,CALL000329,P00329,5,1,C1
2457.657,CALL000330,P00330,7,1,C3
2467.384,CALL000331,P00331,7,1,C1
2467.973,CALL000332,P00332,8,1,C3
2473.916,CALL000333,P00333,3,1,C1
2486.105,CALL000334,P00334,8,1,C2
2497.994,CALL000335,P00335,7,1,C3
2515.204,CALL000336,P00336,3,1,C1
2517.773,CALL000337,P00337,7,1,C1
2518.453,CALL000338,P00338,7,1,C2
2519.587,CALL000339,P00339,2,1,C3
2520.921,CALL000340,P00340,4,1,C3
2524.642,CALL000341,P00341,8,1,C2
2524.949,CALL000342,P00342,3,1,C1
2525.055,CALL000343,P00343,8,1,C2
2525.698,CALL000344,P00344,7,1,C2
2536.2,CALL000345,P00345,4,1,C2
2544.623,CALL000346,P00346,7,1,C1
2566.392,CALL000347,P00347,6,1,C1
2584.711,CALL000348,P00348,6,1,C1
2596.221,CALL000349,P00349,4,1,C1
2599.803,CALL000350,P00350,7,1,C2
2604.858,CALL000351,P00351,2,1,C2
2609.324,CALL000352,P00352,6,1,C2
2616.034,CALL000353,P00353,6,1,C1
2618.58,CALL000354,P00354,4,1,C3
2627.12,CALL000355,P00355,3,1,C1
2631.191,CALL000356,P00356,6,1,C2
2636.215,CALL000357,P00357,2,1,C3
2646.677,CALL000358,P00358,5,1,C1
2648.599,CALL000359,P00359,8,1,C1
2653.692,CALL000360,P00360,2,1,C3
2662.629,CALL000361,P00361,5,1,C2
2672.874,CALL000362,P00362,7,1,C1
2673.746,CALL000363,P00363,3,1,C3
2678.112,CALL000364,P00364,4,1,C2
2684.841,CALL000365,P00365,4,1,C3
2687.341,CALL000366,P00366,5,1,C1
2688.657,CALL000367,P00367,5,1,C1
2719.076,CALL000368,P00368,2,1,C1
2723.468,CALL000369,P00369,6,1,C1
2729.676,CALL000370,P00370,3,1,C1
2730.808,CALL000371,P00371,6,1,C2
2731.231,CALL000372,P00372,3,1,C1
2733.78,CALL000373,P00373,2,1,C2
2735.296,CALL000374,P00374,8,1,C1
2736.305,CALL000375,P00375,4,1,C3
2743.479,CALL000376,P00376,8,1,C1
2745.345,CALL000377,P00377,8,1,C1
2747.63,CALL000378,P00378,2,1,C3
2768.871,CALL000379,P00379,6,1,C1
2769.615,CALL000380,P00380,6,1,C1
2770.453,CALL000381,P00381,4,1,C2
2779.815,CALL000382,P00382,8,1,C2
2783.802,CALL000383,P00383,2,1,C3
2806.842,CALL000384,P00384,2,1,C1
2812.387,CALL000385,P00385,8,1,C2
2813.397,CALL000386,P00386,7,1,C2
2817.203,CALL000387,P00387,3,1,C1
2818.781,CALL000388,P00388,7,1,C1
2819.074,CALL000389,P00389,4,1,C3
2820.138,CALL000390,P00390,3,1,C3
2821.355,CALL000391,P00391,8,1,C3
2824.095,CALL000392,P00392,2,1,C1
2827.167,CALL000393,P00393,7,1,C1
2830.129,CALL000394,P00394,5,1,C1
2831.74,CALL000395,P00395,4,1,C3
2834.704,CALL000396,P00396,6,1,C3
2841.715,CALL000397,P00397,2,1,C1
2848.722,CALL000398,P00398,4,1,C2
2883.317,CALL000399,P00399,8,1,C3
2896.657,CALL000400,P00400,3,1,C1
2900.297,CALL000401,P00401,8,1,C1
2901.704,CALL000402,P00402,2,1,C2
2909.885,CALL000403,P00403,6,1,C1
2912.78,CALL000404,P00404,6,1,C1
2930.501,CALL000405,P00405,5,1,C1
2934.422,CALL000406,P00406,8,1,C3
2934.723,CALL000407,P00407,7,1,C3
2942.763,CALL000408,P00408,6,1,C1
2952.48,CALL000409,P00409,4,1,C2
2963.336,CALL000410,P00410,3,1,C2
2966.958,CALL000411,P00411,5,1,C3
2979.392,CALL000412,P00412,7,1,C1
2981.888,CALL000413,P00413,5,1,C3
2984.035,CALL000414,P00414,6,1,C3
2984.743,CALL000415,P00415,3,1,C2
2989.577,CALL000416,P00416,3,1,C2
2992.527,CALL000417,P00417,5,1,C2
2999.448,CALL000418,P00418,3,1,C2
3001.553,CALL000419,P00419,4,1,C2
3005.065,CALL000420,P00420,4,1,C1
3005.485,CALL000421,P00421,5,1,C1
3014.522,CALL000422,P00422,4,1,C3
3016.954,CALL000423,P00423,7,1,C1
3037.384,CALL000424,P00424,6,1,C1
3043.576,CALL000425,P00425,8,1,C2
3057.66,CALL000426,P00426,4,1,C1
3059.337,CALL000427,P00427,6,1,C1
3059.586,CALL000428,P00428,6,1,C1
3075.302,CALL000429,P00429,8,1,C2
3080.379,CALL000430,P00430,6,1,C2
3082.73,CALL000431,P00431,8,1,C2
3089.598,CALL000432,P00432,7,1,C3
3090.634,CALL000433,P00433,3,1,C3
3090.659,CALL000434,P00434,8,1,C3
3091.364,CALL000435,P00435,7,1,C3
3103.574,CALL000436,P00436,2,1,C1
3104.598,CALL000437,P00437,5,1,C1
3133.929,CALL000438,P00438,2,1,C3
3134.607,CALL000439,P00439,6,1,C1
3136.302,CALL000440,P00440,5,1,C1
3137.977,CALL000441,P00441,8,1,C1
3152.605,CALL000442,P00442,6,1,C2
3154.998,CALL000443,P00443,2,1,C2
3164.396,CALL000444,P00444,5,1,C3
3167.245,CALL000445,P00445,6,1,C3
3167.485,CALL000446,P00446,5,1,C3
3182.257,CALL000447,P00447,5,1,C1
3187.589,CALL000448,P00448,8,1,C3
3190.534,CALL000449,P00449,3,1,C2
3191.874,CALL000450,P00450,2,1,C2
3193.875,CALL000451,P00451,8,1,C3
3221.964,CALL000452,P00452,2,1,C2
3222.839,CALL000453,P00453,5,1,C1
3224.091,CALL000454,P00454,4,1,C1
3234.881,CALL000455,P00455,7,1,C2
3277.767,CALL000456,P00456,2,1,C1
3278.655,CALL000457,P00457,4,1,C1
3279.422,CALL000458,P00458,2,1,C2
3284.201,CALL000459,P00459,7,1,C2
3284.213,CALL000460,P00460,5,1,C3
3294.743,CALL000461,P00461,4,1,C1
3305.034,CALL000462,P00462,4,1,C3
3361.712,CALL000463,P00463,8,1,C1
3368.219,CALL000464,P00464,2,1,C1
3375.277,CALL000465,P00465,8,1,C2
3382.613,CALL000466,P00466,7,1,C2
3411.535,CALL000467,P00467,8,1,C2
3420.342,CALL000468,P00468,6,1,C2
3430.98,CALL000469,P00469,7,1,C1
3436.825,CALL000470,P00470,5,1,C1
3439.626,CALL000471,P00471,6,1,C3
3450.338,CALL000472,P00472,3,1,C3
3468.925,CALL000473,P00473,5,1,C1
3477.933,CALL000474,P00474,5,1,C2
3483.044,CALL000475,P00475,2,1,C1
3488.604,CALL000476,P00476,7,1,C2
3492.393,CALL000477,P00477,3,1,C1
3496.498,CALL000478,P00478,3,1,C2
3515.027,CALL000479,P00479,7,1,C1
3515.881,CALL000480,P00480,6,1,C3
3525.087,CALL000481,P00481,6,1,C1
3533.577,CALL000482,P00482,5,1,C3
3537.761,CALL000483,P00483,3,1,C2
3548.696,CALL000484,P00484,8,1,C1
3549.484,CALL000485,P00485,3,1,C2
3565.727,CALL000486,P00486,7,1,C3
3585.982,CALL000487,P00487,3,1,C2
3589.758,CALL000488,P00488,7,1,C1
3591.176,CALL000489,P00489,7,1,C1
3626.846,CALL000490,P00490,4,1,C1
3627.64,CALL000491,P00491,3,1,C2
3628.626,CALL000492,P00492,6,1,C1
3637.337,CALL000493,P00493,8,1,C2
3637.725,CALL000494,P00494,7,1,C2
3638.442,CALL000495,P00495,8,1,C2
3639.916,CALL000496,P00496,5,1,C1
3650.453,CALL000497,P00497,5,1,C1
3653.002,CALL000498,P00498,2,1,C3
3655.63,CALL000499,P00499,7,1,C1
3675.541,CALL000500,P00500,6,1,C1
3689.615,CALL000501,P00501,4,1,C2
3691.858,CALL000502,P00502,7,1,C2
3709.438,CALL000503,P00503,4,1,C2
3723.343,CALL000504,P00504,2,1,C1
3731.733,CALL000505,P00505,7,1,C2
3734.613,CALL000506,P00506,3,1,C1
3745.1,CALL000507,P00507,3,1,C1
3753.875,CALL000508,P00508,7,1,C1
3754.26,CALL000509,P00509,2,1,C2
3757.15,CALL000510,P00510,5,1,C3
3757.477,CALL000511,P00511,5,1,C3
3767.044,CALL000512,P00512,4,1,C1
3778.63,CALL000513,P00513,8,1,C3
3785.455,CALL000514,P00514,8,1,C3
3790.879,CALL000515,P00515,8,1,C2
3801.981,CALL000516,P00516,6,1,C1
3812.183,CALL000517,P00517,3,1,C1
3816.027,CALL000518,P00518,3,1,C1
3819.437,CALL000519,P00519,3,1,C1
3819.509,CALL000520,P00520,5,1,C2
3819.763,CALL000521,P00521,4,1,C3
3821.3,CALL000522,P00522,8,1,C2
3834.258,CALL000523,P00523,7,1,C3
3836.804,CALL000524,P00524,6,1,C3
3841.227,CALL000525,P00525,2,1,C1
3842.585,CALL000526,P00526,3,1,C1
3844.964,CALL000527,P00527,8,1,C1
3848.488,CALL000528,P00528,6,1,C3
3878.092,CALL000529,P00529,4,1,C2
3888.797,CALL000530,P00530,5,1,C1
