time,call_id,passenger_id,origin_floor,destination_floor,car_id
1843.314,CALL000241,P00241,6,1,C1
1850.777,CALL000242,P00242,3,1,C2
1858.755,CALL000243,P00243,8,1,C2
1860.596,CALL000244,P00244,2,1,C2
1873.102,CALL000245,P00245,7,1,C3
1889.175,CALL000246,P00246,7,1,C1
1895.547,CALL000247,P00247,7,1,C3
1905.018,CALL000248,P00248,2,1,C1
1934.363,CALL000249,P00249,4,1,C2
1940.694,CALL000250,P00250,3,1,C1
1940.927,CALL000251,P00251,6,1,C3
1941.209,CALL000252,P00252,7,1,C3
1946.976,CALL000253,P00253,2,1,C1
1951.19,CALL000254,P00254,8,1,C2
1960.691,CALL000255,P00255,5,1,C2
2017.538,CALL000256,P00256,6,1,C1
2059.268,CALL000257,P00257,5,1,C1
2069.957,CALL000258,P00258,7,1,C1
2098.172,CALL000259,P00259,5,1,C1
2102.572,CALL000260,P00260,2,1,C2
2109.686,CALL000261,P00261,3,1,C2
2123.653,CALL000262,P00262,6,1,C1
2134.662,CALL000263,P00263,4,1,C1
2146.203,CALL000264,P00264,3,1,C2
2150.086,CALL000265,P00265,4,1,C2
2154.046,CALL000266,P00266,6,1,C1
2154.078,CALL000267,P00267,7,1,C2
2160.944,CALL000268,P00268,8,1,C1
2163.679,CALL000269,P00269,4,1,C2
2168.89,CALL000270,P00270,3,1,C3
2174.644,CALL000271,P00271,4,1,C1
2178.497,CALL000272,P00272,6,1,C2
2183.826,CALL000273,P00273,8,1,C1
2185.125,CALL000274,P00274,8,1,C1
2190.543,CALL000275,P00275,8,1,C2
2199.768,CALL000276,P00276,7,1,C2
2204.165,CALL000277,P00277,8,1,C2
2213.685,CALL000278,P00278,5,1,C1
2215.261,CALL000279,P00279,8,1,C1
2218.499,CALL000280,P00280,3,1,C3
2227.985,CALL000281,P00281,2,1,C3
2230.328,CALL000282,P00282,6,1,C2
2230.925,CALL000283,P00283,3,1,C3
2237.886,CALL000284,P00284,2,1,C3
2238.933,CALL000285,P00285,2,1,C3
2240.572,CALL000286,P00286,7,1,C2
2243.69,CALL000287,P00287,4,1,C2
2252.689,CALL000288,P00288,5,1,C3
2260.147,CALL000289,P00289,4,1,C3
2264.096,CALL000290,P00290,2,1,C3
2281.144,CALL000291,P00291,5,1,C2
2290.339,CALL000292,P00292,2,1,C3
2299.115,CALL000293,P00293,3,1,C1
2299.519,CALL000294,P00294,4,1,C1
2307.323,CALL000295,P00295,2,1,C3
2311.919,CALL000296,P00296,3,1,C1
2332.097,CALL000297,P00297,8,1,C1
2332.782,CALL000298,P00298,4,1,C2
2337.71,CALL000299,P00299,7,1,C1
2339.084,CALL000300,P00300,8,1,C2
2342.892,CALL000301,P00301,8,1,C2
2351.073,CALL000302,P00302,8,1,C2
2355.084,CALL000303,P00303,5,1,C3
2355.101,CALL000304,P00304,2,1,C3
2361.392,CALL000305,P00305,8,1,C2
2363.065,CALL000306,P00306,3,1,C1
2363.203,CALL000307,P00307,5,1,C1
2370.219,CALL000308,P00308,7,1,C2
2370.817,CALL000309,P00309,6,1,C2
2398.32,CALL000310,P00310,2,1,C1
2403.935,CALL000311,P00311,7,1,C1
2405.587,CALL000312,P00312,3,1,C1
2407.013,CALL000313,P00313,4,1,C1
2410.432,CALL000314,P00314,8,1,C1
2414.546,CALL000315,P00315,7,1,C2
2415.775,CALL000316,P00316,5,1,C3
2429.332,CALL000317,P00317,5,1,C3
2430.463,CALL000318,P00318,8,1,C2
2432.34,CALL000319,P00319,5,1,C3
2435.377,CALL000320,P00320,6,1,C3
2436.282,CALL000321,P00321,7,1,C2
2440.443,CALL000322,P00322,4,1,C3
2447.733,CALL000323,P00323,4,1,C1
2450.912,CALL000324,P00324,5,1,C3
2461.588,CALL000325,P00325,6,1,C3
2471.134,CALL000326,P00326,4,1,C3
2478.505,CALL000327,P00327,5,1,C1
2478.716,CALL000328,P00328,4,1,C1
2484.098,CALL000329,P00329,6,1,C2
2484.651,CALL000330,P00330,8,1,C2
2490.38,CALL000331,P00331,3,1,C3
2505.296,CALL000332,P00332,4,1,C3
2505.907,CALL000333,P00333,2,1,C1
2510.203,CALL000334,P00334,6,1,C3
2516.848,CALL000335,P00335,8,1,C3
2521.365,CALL000336,P00336,5,1,C1
2521.888,CALL000337,P00337,8,1,C2
2523.443,CALL000338,P00338,8,1,C2
2557.357,CALL000339,P00339,6,1,C2
2564.417,CALL000340,P00340,2,1,C1
2569.909,CALL000341,P00341,2,1,C1
2573.883,CALL000342,P00342,3,1,C1
2575.715,CALL000343,P00343,5,1,C1
2601.321,CALL000344,P00344,6,1,C1
2624.242,CALL000345,P00345,2,1,C2
2642.629,CALL000346,P00346,5,1,C1
2646.341,CALL000347,P00347,6,1,C1
2658.001,CALL000348,P00348,5,1,C1
2659.621,CALL000349,P00349,8,1,C1
2662.202,CALL000350,P00350,5,1,C1
2663.734,CALL000351,P00351,7,1,C2
2664.234,CALL000352,P00352,3,1,C2
2684.265,CALL000353,P00353,2,1,C3
2690.448,CALL000354,P00354,6,1,C2
2702.318,CALL000355,P00355,5,1,C2
2703.567,CALL000356,P00356,2,1,C1
2704.495,CALL000357,P00357,6,1,C1
2705.284,CALL000358,P00358,4,1,C3
2709.647,CALL000359,P00359,5,1,C2
2723.345,CALL000360,P00360,7,1,C2
2734.925,CALL000361,P00361,2,1,C3
2747.649,CALL000362,P00362,7,1,C1
2756.056,CALL000363,P00363,8,1,C2
2758.271,CALL000364,P00364,4,1,C1
2769.552,CALL000365,P00365,8,1,C2
2773.297,CALL000366,P00366,5,1,C1
2776.124,CALL000367,P00367,3,1,C2
2781.63,CALL000368,P00368,5,1,C1
2787.64,CALL000369,P00369,4,1,C1
2789.093,CALL000370,P00370,2,1,C3
2796.651,CALL000371,P00371,3,1,C1
2801.321,CALL000372,P00372,5,1,C2
2809.482,CALL000373,P00373,5,1,C1
2816.312,CALL000374,P00374,8,1,C2
2843.311,CALL000375,P00375,2,1,C3
2844.263,CALL000376,P00376,4,1,C1
2845.465,CALL000377,P00377,4,1,C3
2852.154,CALL000378,P00378,3,1,C3
2882.886,CALL000379,P00379,5,1,C1
2887.65,CALL000380,P00380,5,1,C2
2888.461,CALL000381,P00381,8,1,C1
2896.357,CALL000382,P00382,8,1,C1
2913.65,CALL000383,P00383,7,1,C1
2918.965,CALL000384,P00384,5,1,C2
2922.756,CALL000385,P00385,6,1,C1
2928.49,CALL000386,P00386,3,1,C2
2937.185,CALL000387,P00387,7,1,C3
2942.334,CALL000388,P00388,7,1,C3
2944.053,CALL000389,P00389,4,1,C2
2944.976,CALL000390,P00390,4,1,C2
2945.094,CALL000391,P00391,7,1,C2
2947.459,CALL000392,P00392,5,1,C2
2959.211,CALL000393,P00393,7,1,C3
2961.84,CALL000394,P00394,6,1,C1
2967.316,CALL000395,P00395,5,1,C3
2971.544,CALL000396,P00396,2,1,C1
2973.517,CALL000397,P00397,7,1,C3
2979.14,CALL000398,P00398,3,1,C2
2980.514,CALL000399,P00399,8,1,C2
2986.36,CALL000400,P00400,3,1,C1
2989.49,CALL000401,P00401,8,1,C2
3010.995,CALL000402,P00402,4,1,C3
3018.711,CALL000403,P00403,2,1,C1
3020.62,CALL000404,P00404,6,1,C1
3036.844,CALL000405,P00405,4,1,C1
3037.543,CALL000406,P00406,4,1,C1
3061.768,CALL000407,P00407,5,1,C1
3068.694,CALL000408,P00408,7,1,C2
3071.228,CALL000409,P00409,6,1,C1
3077.487,CALL000410,P00410,7,1,C3
3087.258,CALL000411,P00411,4,1,C1
3106.746,CALL000412,P00412,7,1,C3
3107.013,CALL000413,P00413,2,1,C2
3110.538,CALL000414,P00414,5,1,C3
3120.36,CALL000415,P00415,5,1,C1
3122.241,CALL000416,P00416,7,1,C1
3139.36,CALL000417,P00417,5,1,C1
3158.551,CALL000418,P00418,3,1,C1
3158.993,CALL000419,P00419,2,1,C2
3160.537,CALL000420,P00420,4,1,C1
3162.686,CALL000421,P00421,4,1,C2
3167.522,CALL000422,P00422,7,1,C2
3177.289,CALL000423,P00423,2,1,C3
3182.812,CALL000424,P00424,5,1,C2
3212.178,CALL000425,P00425,5,1,C1
3238.895,CALL000426,P00426,4,1,C1
3246.653,CALL000427,P00427,8,1,C1
3249.82,CALL000428,P00428,4,1,C2
3259.259,CALL000429,P00429,7,1,C1
3260.297,CALL000430,P00430,2,1,C3
3262.415,CALL000431,P00431,4,1,C2
3276.254,CALL000432,P00432,3,1,C2
3288.594,CALL000433,P00433,2,1,C3
3289.52,CALL000434,P00434,5,1,C1
3298.149,CALL000435,P00435,4,1,C2
3304.744,CALL000436,P00436,7,1,C1
3305.236,CALL000437,P00437,4,1,C3
3305.529,CALL000438,P00438,3,1,C2
3306.974,CALL000439,P00439,7,1,C2
3341.259,CALL000440,P00440,3,1,C2
3356.105,CALL000441,P00441,6,1,C1
3366.729,CALL000442,P00442,3,1,C1
3367.951,CALL000443,P00443,6,1,C2
3369.22,CALL000444,P00444,8,1,C1
3370.869,CALL000445,P00445,7,1,C1
3374.939,CALL000446,P00446,3,1,C2
3386.864,CALL000447,P00447,4,1,C2
3389.677,CALL000448,P00448,8,1,C1
3397.042,CALL000449,P00449,5,1,C1
3407.324,CALL000450,P00450,4,1,C2
3410.415,CALL000451,P00451,7,1,C2
3410.492,CALL000452,P00452,2,1,C3
3418.24,CALL000453,P00453,5,1,C3
3418.613,CALL000454,P00454,6,1,C3
3425.57,CALL000455,P00455,7,1,C1
3432.004,CALL000456,P00456,8,1,C2
3461.927,CALL000457,P00457,3,1,C1
3471.393,CALL000458,P00458,3,1,C2
3479.381,CALL000459,P00459,6,1,C1
3480.982,CALL000460,P00460,7,1,C2
3493.844,CALL000461,P00461,3,1,C1
3507.475,CALL000462,P00462,7,1,C2
3517.677,CALL000463,P00463,3,1,C1
3518.449,CALL000464,P00464,6,1,C1
3527.847,CALL000465,P00465,7,1,C3
3535.216,CALL000466,P00466,6,1,C2
3546.668,CALL000467,P00467,5,1,C1
3554.55,CALL000468,P00468,2,1,C1
3563.511,CALL000469,P00469,2,1,C2
3598.744,CALL000470,P00470,4,1,C1
3620.905,CALL000471,P00471,4,1,C1
3626.268,CALL000472,P00472,3,1,C1
3626.932,CALL000473,P00473,2,1,C2
3636.672,CALL000474,P00474,8,1,C2
3647.9,CALL000475,P00475,4,1,C1
3654.7,CALL000476,P00476,8,1,C1
3665.402,CALL000477,P00477,4,1,C1
3691.99,CALL000478,P00478,2,1,C2
3720.637,CALL000479,P00479,4,1,C1
3721.706,CALL000480,P00480,5,1,C1
3731.418,CALL000481,P00481,3,1,C2
3755.28,CALL000482,P00482,2,1,C1
3760.593,CALL000483,P00483,8,1,C1
3770.997,CALL000484,P00484,2,1,C1
3788.984,CALL000485,P00485,5,1,C1
3792.156,CALL000486,P00486,2,1,C2
3802.083,CALL000487,P00487,3,1,C1
3803.984,CALL000488,P00488,2,1,C2
3812.684,CALL000489,P00489,6,1,C2
3815.573,CALL000490,P00490,6,1,C2
3815.899,CALL000491,P00491,5,1,C1
3827.049,CALL000492,P00492,6,1,C2
3838.118,CALL000493,P00493,4,1,C1
3841.812,CALL000494,P00494,7,1,C2
3842.318,CALL000495,P00495,4,1,C1
3845.525,CALL000496,P00496,4,1,C3
3846.854,CALL000497,P00497,8,1,C1
3848.296,CALL000498,P00498,2,1,C3
3856.802,CALL000499,P00499,7,1,C3
3861.816,CALL000500,P00500,3,1,C2
3865.261,CALL000501,P00501,8,1,C2
3871.234,CALL000502,P00502,6,1,C3
3874.886,CALL000503,P00503,2,1,C1
3878.607,CALL000504,P00504,8,1,C2
3879.025,CALL000505,P00505,2,1,C2
3882.854,CALL000506,P00506,2,1,C2
3883.081,CALL000507,P00507,7,1,C1
3896.819,CALL000508,P00508,2,1,C3
