time,call_id,passenger_id,origin_floor,destination_floor,car_id
1213.789,CALL000165,P00165,3,1,C2
1217.404,CALL000166,P00166,3,1,C1
1226.232,CALL000167,P00167,4,1,C2
1230.134,CALL000168,P00168,8,1,C3
1230.613,CALL000169,P00169,2,1,C1
1242.375,CALL000170,P00170,4,1,C2
1253.218,CALL000171,P00171,8,1,C1
1253.494,CALL000172,P00172,2,1,C1
1257.954,CALL000173,P00173,5,1,C2
1266.338,CALL000174,P00174,2,1,C3
1271.234,CALL000175,P00175,4,1,C2
1271.641,CALL000176,P00176,6,1,C3
1273.604,CALL000177,P00177,3,1,C2
1274.413,CALL000178,P00178,5,1,C2
1292.025,CALL000179,P00179,7,1,C1
1317.507,CALL000180,P00180,5,1,C3
1322.218,CALL000181,P00181,8,1,C1
1323.386,CALL000182,P00182,8,1,C1
1327.628,CALL000183,P00183,7,1,C1
1337.565,CALL000184,P00184,5,1,C3
1345.756,CALL000185,P00185,8,1,C3
1354.037,CALL000186,P00186,3,1,C2
1354.804,CALL000187,P00187,5,1,C1
1365.855,CALL000188,P00188,3,1,C2
1377.079,CALL000189,P00189,3,1,C3
1381.648,CALL000190,P00190,4,1,C1
1396.569,CALL000191,P00191,2,1,C2
1401.708,CALL000192,P00192,2,1,C1
1402.381,CALL000193,P00193,4,1,C3
1403.963,CALL000194,P00194,3,1,C1
1427.019,CALL000195,P00195,6,1,C3
1435.418,CALL000196,P00196,5,1,C2
1437.258,CALL000197,P00197,4,1,C1
1437.28,CALL000198,P00198,7,1,C3
1439.05,CALL000199,P00199,2,1,C1
1454.892,CALL000200,P00200,3,1,C3
1456.275,CALL000201,P00201,4,1,C3
1457.604,CALL000202,P00202,7,1,C2
1464.365,CALL000203,P00203,7,1,C3
1477.242,CALL000204,P00204,4,1,C1
1481.409,CALL000205,P00205,6,1,C2
1481.759,CALL000206,P00206,7,1,C2
1484.643,CALL000207,P00207,3,1,C1
1495.649,CALL000208,P00208,2,1,C3
1501.119,CALL000209,P00209,7,1,C2
1517.142,CALL000210,P00210,8,1,C1
1529.106,CALL000211,P00211,3,1,C3
1530.057,CALL000212,P00212,4,1,C1
1555.003,CALL000213,P00213,4,1,C1
1561.463,CALL000214,P00214,2,1,C2
1563.319,CALL000215,P00215,3,1,C2
1588.332,CALL000216,P00216,2,1,C1
1589.127,CALL000217,P00217,4,1,C3
1590.121,CALL000218,P00218,6,1,C1
1617.2,CALL000219,P00219,7,1,C1
1618.676,CALL000220,P00220,6,1,C1
1648.831,CALL000221,P00221,7,1,C2
1652.889,CALL000222,P00222,3,1,C1
1653.682,CALL000223,P00223,6,1,C3
1656.013,CALL000224,P00224,4,1,C2
1661.929,CALL000225,P00225,6,1,C2
1662.519,CALL000226,P00226,3,1,C3
1666.892,CALL000227,P00227,5,1,C3
1667.166,CALL000228,P00228,3,1,C1
1687.603,CALL000229,P00229,3,1,C2
1693.686,CALL000230,P00230,4,1,C3
1704.004,CALL000231,P00231,2,1,C1
1716.213,CALL000232,P00232,7,1,C3
1717.725,CALL000233,P00233,3,1,C1
1727.179,CALL000234,P00234,8,1,C1
1727.426,CALL000235,P00235,8,1,C1
1741.175,CALL000236,P00236,7,1,C3
1755.527,CALL000237,P00237,3,1,C2
1761.804,CALL000238,P00238,4,1,C1
1763.405,CALL000239,P00239,8,1,C1
1778.458,CALL000240,P00240,6,1,C3
1782.034,CALL000241,P00241,4,1,C2
1800.829,CALL000242,P00242,3,1,C2
1814.396,CALL000243,P00243,3,1,C2
1814.754,CALL000244,P00244,7,1,C2
1834.739,CALL000245,P00245,5,1,C2
1837.404,CALL000246,P00246,5,1,C2
1839.109,CALL000247,P00247,4,1,C2
1846.816,CALL000248,P00248,7,1,C3
1849.102,CALL000249,P00249,4,1,C1
1861.285,CALL000250,P00250,7,1,C1
1865.552,CALL000251,P00251,8,1,C3
1876.686,CALL000252,P00252,5,1,C1
1879.092,CALL000253,P00253,6,1,C2
1879.257,CALL000254,P00254,4,1,C2
1904.846,CALL000255,P00255,2,1,C3
1907.662,CALL000256,P00256,3,1,C2
1910.93,CALL000257,P00257,7,1,C1
1919.652,CALL000258,P00258,3,1,C3
1921.621,CALL000259,P00259,4,1,C3
1923.514,CALL000260,P00260,7,1,C3
1923.653,CALL000261,P00261,3,1,C2
1953.685,CALL000262,P00262,8,1,C2
1959.353,CALL000263,P00263,2,1,C1
1971.886,CALL000264,P00264,5,1,C1
1999.887,CALL000265,P00265,5,1,C1
2005.801,CALL000266,P00266,3,1,C3
2012.046,CALL000267,P00267,7,1,C3
2013.505,CALL000268,P00268,6,1,C1
2018.126,CALL000269,P00269,6,1,C1
2021.001,CALL000270,P00270,8,1,C1
2047.114,CALL000271,P00271,6,1,C1
2049.376,CALL000272,P00272,6,1,C1
2055.071,CALL000273,P00273,3,1,C3
2064.11,CALL000274,P00274,3,1,C3
2086.92,CALL000275,P00275,2,1,C2
2089.587,CALL000276,P00276,7,1,C1
2090.097,CALL000277,P00277,7,1,C1
2098.318,CALL000278,P00278,6,1,C2
2100.185,CALL000279,P00279,4,1,C3
2107.826,CALL000280,P00280,6,1,C1
2109.305,CALL000281,P00281,6,1,C3
2112.276,CALL000282,P00282,4,1,C2
2114.721,CALL000283,P00283,3,1,C2
2119.041,CALL000284,P00284,7,1,C3
2124.208,CALL000285,P00285,6,1,C3
2128.565,CALL000286,P00286,2,1,C2
2139.86,CALL000287,P00287,6,1,C3
2142.178,CALL000288,P00288,5,1,C3
2163.871,CALL000289,P00289,7,1,C1
2171.817,CALL000290,P00290,8,1,C2
2172.106,CALL000291,P00291,6,1,C1
2177.961,CALL000292,P00292,8,1,C2
2180.172,CALL000293,P00293,2,1,C3
2182.688,CALL000294,P00294,5,1,C3
2194.149,CALL000295,P00295,8,1,C2
2201.074,CALL000296,P00296,7,1,C1
2219.147,CALL000297,P00297,5,1,C1
2221.415,CALL000298,P00298,5,1,C2
2230.228,CALL000299,P00299,3,1,C2
2234.576,CALL000300,P00300,7,1,C2
2264.546,CALL000301,P00301,2,1,C1
2280.519,CALL000302,P00302,4,1,C3
2282.123,CALL000303,P00303,2,1,C2
2286.086,CALL000304,P00304,6,1,C2
2289.912,CALL000305,P00305,2,1,C2
2294.167,CALL000306,P00306,2,1,C2
2296.483,CALL000307,P00307,2,1,C2
2329.887,CALL000308,P00308,7,1,C3
2334.184,CALL000309,P00309,8,1,C1
2353.644,CALL000310,P00310,4,1,C3
2354.715,CALL000311,P00311,5,1,C1
2356.592,CALL000312,P00312,5,1,C1
2365.681,CALL000313,P00313,6,1,C2
2373.076,CALL000314,P00314,8,1,C1
2384.164,CALL000315,P00315,3,1,C2
2386.496,CALL000316,P00316,6,1,C3
2415.309,CALL000317,P00317,6,1,C3
2430.51,CALL000318,P00318,8,1,C1
2430.793,CALL000319,P00319,5,1,C3
2437.383,CALL000320,P00320,4,1,C2
2439.516,CALL000321,P00321,2,1,C2
2446.267,CALL000322,P00322,7,1,C1
2456.427,CALL000323,P00323,4,1,C3
2470.01,CALL000324,P00324,2,1,C2
2498.656,CALL000325,P00325,2,1,C3
2501.8,CALL000326,P00326,4,1,C3
2505.579,CALL000327,P00327,5,1,C1
2565.292,CALL000328,P00328,8,1,C1
2566.349,CALL000329,P00329,8,1,C3
2572.143,CALL000330,P00330,8,1,C2
2576.298,CALL000331,P00331,4,1,C3
2580.195,CALL000332,P00332,5,1,C2
2580.555,CALL000333,P00333,8,1,C3
2582.902,CALL000334,P00334,8,1,C3
2583.655,CALL000335,P00335,4,1,C1
2586.134,CALL000336,P00336,7,1,C1
2611.312,CALL000337,P00337,4,1,C1
2614.628,CALL000338,P00338,4,1,C3
2626.2,CALL000339,P00339,8,1,C3
2626.342,CALL000340,P00340,8,1,C2
2635.725,CALL000341,P00341,7,1,C1
2641.811,CALL000342,P00342,2,1,C2
2654.277,CALL000343,P00343,3,1,C2
2658.909,CALL000344,P00344,5,1,C3
2659.295,CALL000345,P00345,7,1,C3
2661.739,CALL000346,P00346,7,1,C3
2670.055,CALL000347,P00347,3,1,C2
2678.652,CALL000348,P00348,8,1,C1
2684.479,CALL000349,P00349,8,1,C2
2706.368,CALL000350,P00350,6,1,C1
2707.118,CALL000351,P00351,7,1,C1
2707.503,CALL000352,P00352,6,1,C3
2712.448,CALL000353,P00353,2,1,C2
2719.4,CALL000354,P00354,8,1,C2
2726.207,CALL000355,P00355,4,1,C3
2730.67,CALL000356,P00356,4,1,C3
2740.99,CALL000357,P00357,6,1,C2
2744.26,CALL000358,P00358,6,1,C2
2754.918,CALL000359,P00359,4,1,C1
2773.011,CALL000360,P00360,4,1,C1
2781.347,CALL000361,P00361,7,1,C1
2782.181,CALL000362,P00362,2,1,C3
2786.276,CALL000363,P00363,6,1,C3
2791.327,CALL000364,P00364,2,1,C3
2802.228,CALL000365,P00365,4,1,C2
2810.553,CALL000366,P00366,2,1,C2
2812.105,CALL000367,P00367,2,1,C1
2818.612,CALL000368,P00368,7,1,C2
2827.083,CALL000369,P00369,4,1,C1
2827.966,CALL000370,P00370,4,1,C1
2840.498,CALL000371,P00371,7,1,C1
2848.163,CALL000372,P00372,8,1,C2
2852.703,CALL000373,P00373,8,1,C2
2853.729,CALL000374,P00374,4,1,C1
2865.378,CALL000375,P00375,8,1,C2
2867.562,CALL000376,P00376,2,1,C3
2889.847,CALL000377,P00377,2,1,C2
2914.424,CALL000378,P00378,2,1,C3
2922.095,CALL000379,P00379,7,1,C2
2922.822,CALL000380,P00380,3,1,C3
2942.724,CALL000381,P00381,4,1,C2
2944.743,CALL000382,P00382,7,1,C2
2959.118,CALL000383,P00383,4,1,C2
2977.258,CALL000384,P00384,6,1,C2
2977.99,CALL000385,P00385,7,1,C3
2978.781,CALL000386,P00386,7,1,C2
2980.54,CALL000387,P00387,2,1,C3
2982.799,CALL000388,P00388,6,1,C3
2983.557,CALL000389,P00389,2,1,C1
2992.321,CALL000390,P00390,8,1,C1
3024.057,CALL000391,P00391,6,1,C1
3025.06,CALL000392,P00392,6,1,C1
3027.57,CALL000393,P00393,6,1,C1
3032.633,CALL000394,P00394,4,1,C2
3043.219,CALL000395,P00395,5,1,C1
3047.843,CALL000396,P00396,2,1,C2
3048.061,CALL000397,P00397,3,1,C3
3062.093,CALL000398,P00398,2,1,C1
3065.466,CALL000399,P00399,7,1,C3
3066.14,CALL000400,P00400,5,1,C2
3067.827,CALL000401,P00401,4,1,C2
3068.378,CALL000402,P00402,4,1,C2
3074.348,CALL000403,P00403,7,1,C3
3082.077,CALL000404,P00404,6,1,C1
3083.693,CALL000405,P00405,4,1,C3
3092.381,CALL000406,P00406,5,1,C2
3094.283,CALL000407,P00407,8,1,C2
3098.776,CALL000408,P00408,8,1,C2
3105.312,CALL000409,P00409,2,1,C3
3106.641,CALL000410,P00410,7,1,C1
3111.932,CALL000411,P00411,2,1,C3
3127.598,CALL000412,P00412,8,1,C3
3131.218,CALL000413,P00413,4,1,C1
3143.238,CALL000414,P00414,2,1,C3
3155.59,CALL000415,P00415,8,1,C3
3158.71,CALL000416,P00416,5,1,C1
3168.378,CALL000417,P00417,3,1,C1
3200.665,CALL000418,P00418,6,1,C2
3204.338,CALL000419,P00419,4,1,C1
3218.116,CALL000420,P00420,4,1,C1
3218.236,CALL000421,P00421,8,1,C2
3221.206,CALL000422,P00422,8,1,C3
3230.33,CALL000423,P00423,2,1,C3
3237.982,CALL000424,P00424,2,1,C2
3238.247,CALL000425,P00425,7,1,C1
3250.056,CALL000426,P00426,8,1,C3
3270.228,CALL000427,P00427,2,1,C1
3270.25,CALL000428,P00428,4,1,C3
3271.313,CALL000429,P00429,4,1,C3
3284.568,CALL000430,P00430,2,1,C1
3294.886,CALL000431,P00431,6,1,C1
3298.019,CALL000432,P00432,5,1,C2
3298.121,CALL000433,P00433,3,1,C2
3305.579,CALL000434,P00434,7,1,C3
3323.382,CALL000435,P00435,5,1,C2
3326.282,CALL000436,P00436,4,1,C1
3331.801,CALL000437,P00437,3,1,C1
3333.721,CALL000438,P00438,4,1,C3
3338.98,CALL000439,P00439,6,1,C2
3343.361,CALL000440,P00440,3,1,C1
3352.815,CALL000441,P00441,8,1,C2
3354.706,CALL000442,P00442,3,1,C1
3362.279,CALL000443,P00443,7,1,C2
3379.372,CALL000444,P00444,7,1,C2
3379.401,CALL000445,P00445,7,1,C2
3381.849,CALL000446,P00446,5,1,C2
3382.397,CALL000447,P00447,5,1,C2
3392.913,CALL000448,P00448,8,1,C1
3395.427,CALL000449,P00449,3,1,C1
3397.615,CALL000450,P00450,5,1,C3
3402.87,CALL000451,P00451,6,1,C3
3421.543,CALL000452,P00452,5,1,C2
3430.682,CALL000453,P00453,2,1,C1
3435.871,CALL000454,P00454,3,1,C2
3445.9,CALL000455,P00455,2,1,C1
3451.159,CALL000456,P00456,6,1,C2
3471.614,CALL000457,P00457,5,1,C3
3472.359,CALL000458,P00458,2,1,C3
3473.755,CALL000459,P00459,2,1,C3
3479.663,CALL000460,P00460,4,1,C2
3487.515,CALL000461,P00461,2,1,C2
3489.292,CALL000462,P00462,6,1,C2
3500.904,CALL000463,P00463,3,1,C3
3500.956,CALL000464,P00464,7,1,C3
3505.021,CALL000465,P00465,4,1,C1
3509.234,CALL000466,P00466,6,1,C2
3510.627,CALL000467,P00467,5,1,C2
3521.023,CALL000468,P00468,5,1,C1
3523.04,CALL000469,P00469,8,1,C1
3534.311,CALL000470,P00470,3,1,C3
3546.057,CALL000471,P00471,4,1,C1
3563.333,CALL000472,P00472,7,1,C1
3564.908,CALL000473,P00473,5,1,C3
3610.725,CALL000474,P00474,7,1,C3
3617.674,CALL000475,P00475,3,1,C1
3659.852,CALL000476,P00476,6,1,C1
3663.428,CALL000477,P00477,5,1,C1
3674.489,CALL000478,P00478,6,1,C1
3689.217,CALL000479,P00479,2,1,C2
3693.346,CALL000480,P00480,2,1,C2
3693.527,CALL000481,P00481,4,1,C1
3728.209,CALL000482,P00482,2,1,C2
3729.329,CALL000483,P00483,5,1,C2
3732.753,CALL000484,P00484,8,1,C2
3740.918,CALL000485,P00485,5,1,C1
3772.132,CALL000486,P00486,2,1,C3
3774.571,CALL000487,P00487,5,1,C2
3779.295,CALL000488,P00488,8,1,C3
3785.811,CALL000489,P00489,5,1,C1
3787.431,CALL000490,P00490,8,1,C1
3793.455,CALL000491,P00491,5,1,C2
3795.796,CALL000492,P00492,3,1,C3
3796.62,CALL000493,P00493,7,1,C2
3801.68,CALL000494,P00494,8,1,C3
3806.191,CALL000495,P00495,8,1,C3
3815.272,CALL000496,P00496,2,1,C2
3818.762,CALL000497,P00497,5,1,C3
3830.902,CALL000498,P00498,2,1,C1
3833.522,CALL000499,P00499,6,1,C1
3847.995,CALL000500,P00500,3,1,C1
3857.471,CALL000501,P00501,2,1,C3
3859.83,CALL000502,P00502,5,1,C1
3871.118,CALL000503,P00503,5,1,C3
3886.395,CALL000504,P00504,3,1,C1
3899.386,CALL000505,P00505,8,1,C1
